target_url,target_url_domain,target_url_top_level_domain,target_url_redirects,final_url,final_url_domain,final_url_top_level_domain,final_url_website,final_url_live,final_url_status_code,final_url_media_type,final_url_same_domain,final_url_same_website,target_url_agency_owner,target_url_bureau_owner,target_url_branch,target_url_404_test,source_list,public,scan_date,primary_scan_status,accessibility_scan_status,dns_scan_status,not_found_scan_status,performance_scan_status,robots_txt_scan_status,security_scan_status,sitemap_xml_scan_status,ipv6,hostname,cms,login_provider,login,site_search,search_dot_gov,dap,dap_parameters,third_party_service_domains,third_party_service_count,cookie_domains,viewport_meta_tag,cumulative_layout_shift,largest_contentful_paint,required_links_url,required_links_text,https_enforced,hsts,title,description,keywords,og_title,og_description,og_article_published,og_article_modified,og_image,og_type,og_url,canonical_link,language,language_link,main_element_present,robots_txt_detected,robots_txt_target_url_redirects,robots_txt_final_url,robots_txt_final_url_live,robots_txt_final_url_status_code,robots_txt_final_url_media_type,robots_txt_final_url_filesize,robots_txt_crawl_delay,robots_txt_sitemap_locations,sitemap_xml_detected,sitemap_xml_target_url_redirects,sitemap_xml_final_url,sitemap_xml_final_url_live,sitemap_xml_final_url_status_code,sitemap_xml_final_url_media_type,sitemap_xml_final_url_filesize,sitemap_xml_count,sitemap_xml_pdf_count,uswds_favicon,uswds_favicon_in_css,uswds_publicsans_font,uswds_inpage_css,uswds_usa_class_list,uswds_banner_heres_how,uswds_usa_classes,uswds_string,uswds_string_in_css,uswds_semantic_version,uswds_version,uswds_count
pkilogin4.fms.treas.gov,treas.gov,.gov,,,,,,,,,,,Department of the Treasury,Department of the Treasury - DO,Executive,,"[""pulse""]",,2024-07-27T06:43:51.044Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,False,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
domoxm.treasury.gov,treasury.gov,.gov,True,https://domoxm.treasury.gov/logon/LogonPoint/index.html,treasury.gov,gov,domoxm.treasury.gov,True,200.0,text/html,True,True,Department of the Treasury,Department of the Treasury - OCIO,Executive,False,"[""pulse"",""omb_idea""]",False,2024-07-27T06:37:44.567Z,completed,completed,completed,completed,completed,completed,completed,completed,False,,,,,True,,False,,,0.0,,True,0.0,649.3,,,True,True,Citrix Gateway,,,,,,,,,,,,,False,False,True,https://domoxm.treasury.gov/logon/LogonPoint/index.html,True,200.0,text/html,,,,False,True,https://domoxm.treasury.gov/logon/LogonPoint/index.html,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
nrcspeed.ttb.gov,ttb.gov,.gov,True,https://nrcspeed.ttb.gov/myspeed/html5,ttb.gov,gov,nrcspeed.ttb.gov,True,200.0,text/html,True,True,Department of the Treasury,Alcohol and Tobacco Tax and Trade Bureau,Executive,True,"[""pulse"",""omb_idea""]",False,2024-07-27T06:57:45.428Z,completed,completed,completed,completed,completed,completed,completed,completed,False,,,,,False,,False,,,0.0,"[""nrcspeed.ttb.gov""]",False,0.0,286.8,,,True,False,Visualware MyConnection Server | Connection Test,,,,,,,,,,,,,False,False,False,https://nrcspeed.ttb.gov/robots.txt,False,404.0,text/html,,,,False,False,https://nrcspeed.ttb.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
nrcctxrelay.ttb.gov,ttb.gov,.gov,True,https://nrcctxrelay.ttb.gov/logon/LogonPoint/index.html,ttb.gov,gov,nrcctxrelay.ttb.gov,True,200.0,text/html,True,True,Department of the Treasury,Alcohol and Tobacco Tax and Trade Bureau,Executive,False,"[""pulse"",""omb_idea""]",False,2024-07-27T06:57:48.911Z,completed,completed,completed,completed,completed,completed,completed,completed,False,,,,,True,,False,,,0.0,,True,0.40875,535.7,,,True,True,Citrix Gateway,,,,,,,,,,,,,False,False,False,https://nrcctxrelay.ttb.gov/robots.txt,False,500.0,unknown,,,,False,False,https://nrcctxrelay.ttb.gov/sitemap.xml,False,500.0,unknown,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
pete.edit.irs.gov,irs.gov,.gov,False,https://pete.edit.irs.gov/,irs.gov,gov,pete.edit.irs.gov,False,403.0,text/html,True,True,Department of the Treasury,Department of the Treasury - IRS,Executive,False,"[""dap"",""pulse""]",,2024-07-27T01:13:18.176Z,completed,completed,completed,completed,completed,completed,completed,completed,True,edgekey.net,,,,False,,False,,,0.0,"["".irs.gov""]",False,0.0,563.9,,,True,True,Access Denied,,,,,,,,,,,,,False,False,False,https://pete.edit.irs.gov/robots.txt,False,403.0,text/html,,,,False,False,https://pete.edit.irs.gov/sitemap.xml,False,403.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
mobile.occ.gov,occ.gov,.gov,True,https://mobile.occ.gov/logon/LogonPoint/index.html,occ.gov,gov,mobile.occ.gov,True,200.0,text/html,True,True,Department of the Treasury,Comptroller of the Currency,Executive,False,"[""pulse"",""omb_idea""]",False,2024-07-27T00:41:33.429Z,completed,completed,completed,completed,completed,completed,completed,completed,False,,,,,False,,False,,,0.0,,True,0.0,1095.5,,,True,True,OCCmobile | SmartCard,,,,,,,,,,,,,False,False,False,https://mobile.occ.gov/robots.txt,False,500.0,unknown,,,,False,False,https://mobile.occ.gov/sitemap.xml,False,500.0,unknown,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
ccac.gov,ccac.gov,.gov,True,https://www.ccac.gov/,ccac.gov,gov,www.ccac.gov,True,200.0,text/html,True,False,Department of the Treasury,Citizens Coinage Advisory Committee (Mint),Executive,False,"[""gov"",""pulse"",""omb_idea""]",True,2024-07-27T02:20:18.904Z,completed,completed,completed,completed,completed,completed,completed,completed,False,amazonaws.com,,,,False,,True,,"[""rum-collector-2.pingdom.net"",""rum-static.pingdom.net"",""www.google-analytics.com"",""www.googletagmanager.com"",""www.youtube.com""]",5.0,"["".ccac.gov""]",False,0.1142198111979166,313.599,"[""about"",""privacy""]","[""about us"",""privacy policy""]",True,True,CCAC Home,,,,,,,,,,,,,False,True,True,https://www.ccac.gov/robots.txt,True,200.0,text/plain,0.0,,,False,True,https://www.ccac.gov/sitemap.xml,False,403.0,application/xml,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
trainingd.edit.eitc.irs.gov,irs.gov,.gov,False,https://trainingd.edit.eitc.irs.gov/,irs.gov,gov,trainingd.edit.eitc.irs.gov,False,403.0,text/html,True,True,Department of the Treasury,Department of the Treasury - IRS,Executive,False,"[""pulse""]",,2024-07-27T05:34:57.910Z,completed,completed,completed,completed,completed,completed,completed,completed,True,edgekey.net,,,,False,,False,,,0.0,"["".irs.gov""]",False,0.0,72.0,,,True,True,Access Denied,,,,,,,,,,,,,False,False,False,https://trainingd.edit.eitc.irs.gov/robots.txt,False,403.0,text/html,,,,False,False,https://trainingd.edit.eitc.irs.gov/sitemap.xml,False,403.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
docgw.ssologin1.fiscal.treasury.gov,treasury.gov,.gov,,,,,,,,,,,Department of the Treasury,Department of the Treasury - OCIO,Executive,,"[""pulse""]",,2024-07-27T06:38:25.796Z,unknown_error,connection_reset,completed,unknown_error,connection_reset,connection_reset,completed,connection_reset,True,,,,,,,,,,,"["".cftc.gov"","".google.com"","".iiimef.marines.mil"","".login.live.com"","".login.microsoftonline.com"","".marines.mil"","".nih.gov"","".pnnl.gov"","".report.nih.gov"","".rnet.state.gov"","".solarium.gov"","".statspolicy.gov"","".treasurydirect.gov"","".webpmis.doerer.us"","".www.iiimef.marines.mil"","".www.pnnl.gov"","".youtube.com"",""accounts.google.com"",""bsaefiling1.fincen.treas.gov"",""login.microsoftonline.com"",""netpass.pnnl.gov"",""report.nih.gov"",""treasurydirect.gov"",""webpmis.doerer.us"",""www.iiimef.marines.mil""]",,,,,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
irsauctions.gov,irsauctions.gov,.gov,True,https://www.irsauctions.gov/,irsauctions.gov,gov,www.irsauctions.gov,True,200.0,text/html,True,False,Department of the Treasury,TCS (IRS),Executive,True,"[""gov"",""pulse""]",,2024-07-27T01:13:44.192Z,completed,completed,completed,completed,completed,completed,completed,completed,True,,Drupal,,,True,,True,"{""agency"":""TRE"",""yt"":""1""}","[""173bf108.akstat.io"",""c.go-mpulse.net"",""dap.digitalgov.gov"",""s.go-mpulse.net"",""www.google-analytics.com"",""www.googletagmanager.com"",""www.youtube.com""]",7.0,"["".irsauctions.gov""]",True,0.0201078701171875,456.0,"[""about"",""fear"",""privacy"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""usa.gov""]",True,True,Front Page | IRS Auctions,,,,,,,,,,https://www.irsauctions.gov/,en,,True,True,True,https://www.irsauctions.gov/robots.txt,True,200.0,text/plain,2027.0,,,True,True,https://www.irsauctions.gov/sitemap.xml,True,200.0,application/xml,14395.0,0.0,0.0,20.0,0.0,0.0,0.0,"[""usa-accordion"",""usa-banner"",""usa-button"",""usa-footer"",""usa-header"",""usa-input"",""usa-list"",""usa-menu-btn"",""usa-overlay"",""usa-search"",""usa-sr-only"",""usa-tag""]",True,50.0,3.0,20.0,,0.0,93.0
securemail.bsa.fincen.gov,fincen.gov,.gov,False,https://caia.treasury.gov/as/authorization.oauth2?nonce=p9uqltsbjytrbffaserzzbk8z1mettr&response_type=code&client_id=bd21c1b9-6d35-4fd7-a164-b461bb57d5d2&redirect_uri=https://iam.fincen.gov/am?realm%3D/Government&scope=openid&code_challenge=9AmyZJ6IHbSKYksKe-02mJzjmtDnSLEAZKuXZ_oib9Q&code_challenge_method=S256&state=r2bg89npo08woydnvgv1u7r923wmgf2,treasury.gov,gov,caia.treasury.gov,True,200.0,text/html,False,False,Department of the Treasury,Department of the Treasury - FINCEN,Executive,False,"[""pulse""]",,2024-07-27T02:20:50.936Z,completed,completed,completed,completed,completed,completed,completed,completed,True,,,id.me,"[""Create Account""]",False,,False,,"[""fonts.bunny.net"",""iam.fincen.gov"",""www.fincen.gov""]",3.0,"["".treasury.gov"",""caia.treasury.gov""]",True,0.0364396524658203,637.799,"[""privacy""]","[""accessibility"",""freedom of information act"",""privacy policy""]",True,True,FinCEN BSA and BO Systems,,,,,,,,,,,en-US,,True,False,False,https://caia.treasury.gov/as/authorization.oauth2?nonce=2borhrhjfuoqvewjagkoii321g4ddgc&response_type=code&client_id=bd21c1b9-6d35-4fd7-a164-b461bb57d5d2&redirect_uri=https://iam.fincen.gov/am?realm%3D/Government&scope=openid&code_challenge=gQGTe6zHjJlyxKYt3DxxXZJSrjR7HR1yM4K1jSV5Vpg&code_challenge_method=S256&state=m2subrhlukt6wjfo22ddxvew4kgcmha,True,200.0,text/html,,,,False,False,https://caia.treasury.gov/as/authorization.oauth2?nonce=pmrfnz8n7uvwcslmlf9auhleu0748hm&response_type=code&client_id=bd21c1b9-6d35-4fd7-a164-b461bb57d5d2&redirect_uri=https://iam.fincen.gov/am?realm%3D/Government&scope=openid&code_challenge=LvYQMPTxfoLJ2gJHBn-fBGwuhjlh1ELZCZnhTolCQFk&code_challenge_method=S256&state=m85njtzqi7nhe2yxj7bienv5em91vaf,True,200.0,text/html,,,,20.0,0.0,0.0,0.0,"[""usa-accordion"",""usa-banner"",""usa-button"",""usa-graphic-list"",""usa-header"",""usa-logo"",""usa-menu-btn"",""usa-navbar"",""usa-overlay""]",False,20.0,5.0,20.0,v2.4.0,100.0,165.0
prespse.fiscal.treasury.gov,treasury.gov,.gov,False,https://prespse.fiscal.treasury.gov/,treasury.gov,gov,prespse.fiscal.treasury.gov,True,200.0,text/html,True,True,Department of the Treasury,Department of the Treasury - OCIO,Executive,True,"[""pulse"",""omb_idea""]",False,2024-07-27T06:38:38.781Z,completed,completed,completed,completed,completed,completed,completed,completed,True,,,,,False,,False,,,0.0,,False,0.0,265.599,,,True,True,Secure Payment System,,,,,,,,,,,,,False,False,False,https://prespse.fiscal.treasury.gov/robots.txt,False,404.0,text/html,,,,False,False,https://prespse.fiscal.treasury.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
devwc.treas.gov,treas.gov,.gov,True,https://devwc.treas.gov/devtoca/cda-cgi/clientcgi.exe?action=start,treas.gov,gov,devwc.treas.gov,True,200.0,text/html,True,True,Department of the Treasury,Department of the Treasury - DO,Executive,True,"[""pulse""]",,2024-07-27T06:37:39.761Z,completed,completed,completed,completed,completed,completed,completed,completed,True,,,,,False,,False,,,0.0,"[""devwc.treas.gov""]",False,0.1791364278157552,1863.6,,,True,True,Entrust Authority™ Enrollment Server for Web,,,,,,,,,,,,,False,False,False,https://devwc.treas.gov/robots.txt,False,404.0,text/html,,,,False,False,https://devwc.treas.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
pir.fiscal.treasury.gov,treasury.gov,.gov,True,https://caia.treasury.gov/as/authorization.oauth2?response_type=code&client_id=aea14ce8-a7cb-491f-a567-6cc795efb630&scope=openid%20profile&state=b7b9ctd2cF9IztRuPkxiCUSiAEZOUGDJPXzrZ-0_SAU%3D&redirect_uri=https://pir.fiscal.treasury.gov/pir-security/login/oauth2/code/caia&nonce=DwYFoxF8grRP4pATX_8Fkdqdp3hM6Eyw1D5zxih7mU0,treasury.gov,gov,caia.treasury.gov,True,200.0,text/html,True,False,Department of the Treasury,Department of the Treasury - OCIO,Executive,True,"[""pulse""]",,2024-07-27T06:44:32.382Z,completed,completed,completed,completed,completed,completed,completed,completed,True,,,,,False,,False,,,0.0,"["".treasury.gov"",""caia.treasury.gov""]",True,0.0051471666666666,1876.5,"[""privacy""]","[""accessibility"",""freedom of information act"",""privacy policy""]",True,True,PIR,,,,,,,,,,,en-US,,True,False,False,https://pir.fiscal.treasury.gov/robots.txt,False,404.0,text/html,,,,False,False,https://pir.fiscal.treasury.gov/sitemap.xml,False,404.0,text/html,,,,20.0,0.0,0.0,0.0,"[""usa-accordion"",""usa-banner"",""usa-button"",""usa-graphic-list"",""usa-header"",""usa-logo"",""usa-menu-btn"",""usa-navbar"",""usa-overlay""]",False,20.0,5.0,20.0,v2.4.0,100.0,165.0
www.banknet.gov,banknet.gov,.gov,True,https://www2.banknet.gov/,banknet.gov,gov,www2.banknet.gov,True,200.0,text/html,True,False,Department of the Treasury,Comptroller of the Currency,Executive,False,"[""gov"",""dap"",""2020_eot""]",,2024-07-27T01:20:44.457Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,True,,,,,False,,False,,,0.0,,True,0.0,448.9,"[""about"",""fear"",""foia"",""privacy"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""vulnerability disclosure"",""usa.gov""]",,,BankNet Outage Page - External,,,,,,,,,,,en,,True,False,True,https://www2.banknet.gov/,True,200.0,text/html,,,,False,True,https://www2.banknet.gov/,True,200.0,text/html,,,,20.0,0.0,0.0,0.0,"[""usa-banner"",""usa-footer"",""usa-header"",""usa-list"",""usa-logo"",""usa-nav-container"",""usa-navbar"",""usa-skipnav""]",False,20.0,0.0,0.0,,0.0,40.0
usdebitcard.gov,usdebitcard.gov,.gov,False,https://usdebitcard.gov/,usdebitcard.gov,gov,usdebitcard.gov,True,200.0,text/html,True,True,Department of the Treasury,Department of the Treasury - FMS,Executive,True,"[""gov"",""dap"",""pulse"",""omb_idea""]",True,2024-07-27T04:32:02.727Z,completed,completed,completed,completed,completed,completed,completed,completed,False,,,,,False,,True,"{""agency"":""AGENCY"",""pua"":""ua-33523145-2""}","[""dap.digitalgov.gov"",""firstdata.122.2o7.net"",""sadmin.brightcove.com"",""tags.tiqcdn.com"",""www.firstdata.com"",""www.google-analytics.com"",""www.googletagmanager.com"",""www.usdebitcard.gov""]",8.0,"["".usdebitcard.gov"",""usdebitcard.gov""]",True,0.4239322916666667,863.5,"[""privacy""]","[""privacy policy""]",True,True,US Debit Card | Home Page | Bureau of the Fiscal Service | U.S. Department of the Treasury,,,,,,,,,,,en,,True,False,False,https://usdebitcard.gov/robots.txt,False,404.0,text/html,,,,False,False,https://usdebitcard.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
amis.cdfifund.gov,cdfifund.gov,.gov,False,https://amis.cdfifund.gov/AMISHome?ec=302&startURL=%2Fs%2F,cdfifund.gov,gov,amis.cdfifund.gov,True,200.0,text/html,True,True,Department of the Treasury,CDFI,Executive,True,"[""pulse"",""omb_idea""]",False,2024-07-27T02:33:47.965Z,completed,completed,completed,completed,completed,completed,completed,completed,True,amazonaws.com,,,,False,,False,,"[""code.jquery.com"",""fonts.googleapis.com"",""fonts.gstatic.com"",""netdna.bootstrapcdn.com""]",4.0,"[""amis.cdfifund.gov""]",False,0.0,603.4,"[""about"",""fear"",""privacy"",""usa.gov""]","[""no fear act"",""usa.gov""]",True,True,Login,,,,,,,,,,,,,False,True,False,https://amis.cdfifund.gov/robots.txt,True,200.0,text/plain,189.0,,,False,True,https://amis.cdfifund.gov/AMISHome?startURL=%2Fsitemap.xml,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
eite.edit.stayexempt.irs.gov,irs.gov,.gov,False,https://eite.edit.stayexempt.irs.gov/,irs.gov,gov,eite.edit.stayexempt.irs.gov,False,403.0,text/html,True,True,Department of the Treasury,Department of the Treasury - IRS,Executive,False,"[""pulse""]",,2024-07-27T01:09:36.787Z,completed,completed,completed,completed,completed,completed,completed,completed,True,edgekey.net,,,,False,,False,,,0.0,"["".irs.gov""]",False,0.0,71.8,,,True,True,Access Denied,,,,,,,,,,,,,False,False,False,https://eite.edit.stayexempt.irs.gov/robots.txt,False,403.0,text/html,,,,False,False,https://eite.edit.stayexempt.irs.gov/sitemap.xml,False,403.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
devpki.treas.gov,treas.gov,.gov,False,https://devpki.treas.gov/,treas.gov,gov,devpki.treas.gov,True,200.0,text/html,True,True,Department of the Treasury,Department of the Treasury - DO,Executive,True,"[""dap"",""pulse""]",,2024-07-27T06:58:19.184Z,completed,completed,completed,completed,completed,completed,completed,completed,True,,,,,False,,True,"{""agency"":""TRE"",""subagency"":""FS""}","[""dap.digitalgov.gov"",""www.google-analytics.com"",""www.googletagmanager.com""]",3.0,"["".treas.gov""]",False,0.0,621.799,"[""about"",""privacy""]","[""accessibility""]",False,True,Treasury PKI Homepage,,,,,,,,,,,en-US,,False,False,False,https://devpki.treas.gov/robots.txt,False,404.0,text/html,,,,False,False,https://devpki.treas.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
caia.treasury.gov,treasury.gov,.gov,False,https://caia.treasury.gov/,treasury.gov,gov,caia.treasury.gov,False,403.0,text/html,True,True,Department of the Treasury,Department of the Treasury - OCIO,Executive,True,"[""omb_idea""]",False,2024-07-27T06:58:19.448Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,True,,,,,False,,False,,,0.0,"["".treasury.gov"",""caia.treasury.gov""]",False,0.0,290.299,,,,,Error,,,,,,,,,,,en,,False,False,False,https://caia.treasury.gov/robots.txt,False,404.0,text/html,,,,False,False,https://caia.treasury.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
qatwai.fms.treas.gov,treas.gov,.gov,,,,,,,,,,,Department of the Treasury,Department of the Treasury - DO,Executive,,"[""pulse""]",,2024-07-27T01:01:04.401Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,False,,,,,,,,,,,,,,,,,False,False,500 Internal Server Error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-knock.ttb.gov,ttb.gov,.gov,False,https://test-knock.ttb.gov/,ttb.gov,gov,test-knock.ttb.gov,False,403.0,text/plain,True,True,Department of the Treasury,Alcohol and Tobacco Tax and Trade Bureau,Executive,False,"[""omb_idea""]",False,2024-07-27T06:58:30.055Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,False,,,,,False,,False,,,0.0,,False,0.0,90.4,,,,,,,,,,,,,,,,,,False,False,False,https://test-knock.ttb.gov/robots.txt,False,403.0,text/plain,,,,False,False,https://test-knock.ttb.gov/sitemap.xml,False,403.0,text/plain,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
treas.gov,treas.gov,.gov,True,https://home.treasury.gov/,treasury.gov,gov,home.treasury.gov,True,200.0,text/html,False,False,Department of the Treasury,Department of the Treasury - DO,Executive,False,"[""gov"",""pulse""]",,2024-07-27T06:47:14.436Z,completed,completed,completed,completed,completed,completed,completed,completed,True,,Drupal,,,True,,True,"{""agency"":""TRE"",""pua"":""UA-19138737-19""}","[""17de4c14.akstat.io"",""c.go-mpulse.net"",""dap.digitalgov.gov"",""fonts.googleapis.com"",""fonts.gstatic.com"",""s.go-mpulse.net"",""use.fontawesome.com"",""www.google-analytics.com"",""www.googletagmanager.com""]",9.0,"["".treasury.gov""]",True,0.4835157666422525,655.2,"[""about"",""fear"",""inspector"",""privacy"",""usa.gov"",""espanol"",""/es""]","[""accessibility"",""budget and performance"",""no fear act"",""foia"",""freedom of information act"",""inspector general"",""privacy policy"",""usa.gov"",""español""]",True,True,Front page | U.S. Department of the Treasury,,,,U.S. Department of the Treasury,,,https://home.treasury.gov/system/files/291/treasury-preview-1900x950.jpg,article,https://home.treasury.gov/front,https://home.treasury.gov/,en,,False,False,True,https://home.treasury.gov/,True,200.0,text/html,,,,False,True,https://home.treasury.gov/,True,200.0,text/html,,,,20.0,0.0,40.0,0.0,"[""usa-accordion"",""usa-banner"",""usa-form-group"",""usa-label""]",True,25.0,3.0,20.0,,0.0,108.0
vpn-mint2.usmint.treas.gov,treas.gov,.gov,True,https://vpn-mint2.usmint.treas.gov/+CSCOE+/logon.html?fcadbadd=1#form_title_text,treas.gov,gov,vpn-mint2.usmint.treas.gov,True,200.0,text/html,True,True,Department of the Treasury,Department of the Treasury - DO,Executive,False,"[""pulse"",""omb_idea""]",False,2024-07-27T06:58:43.749Z,completed,completed,completed,completed,completed,completed,completed,completed,False,,,,,False,,False,,,0.0,"[""vpn-mint2.usmint.treas.gov""]",True,0.1704354166666666,7808.199,,,True,True,SSL VPN Service,,,,,,,,,,,,,False,True,False,https://vpn-mint2.usmint.treas.gov/robots.txt,True,200.0,text/plain,26.0,,,False,True,https://vpn-mint2.usmint.treas.gov/+CSCOE+/message.html?mc=2,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
www.navycash.gov,navycash.gov,.gov,True,https://fiscal.treasury.gov/navy-cash/,treasury.gov,gov,fiscal.treasury.gov,True,200.0,text/html,False,False,Department of the Treasury,Department of the Treasury - FMS,Executive,False,"[""gov""]",,2024-07-27T03:31:06.421Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,True,,,,,True,,True,"{""agency"":""TRE"",""subagency"":""FS""}","[""dap.digitalgov.gov"",""fonts.gstatic.com"",""gateway.foresee.com"",""search.usa.gov"",""translate-pa.googleapis.com"",""translate.google.com"",""translate.googleapis.com"",""www.google-analytics.com"",""www.google.com"",""www.googletagmanager.com"",""www.gstatic.com""]",11.0,"["".treasury.gov"",""fiscal.treasury.gov""]",True,0.000762373453776,1921.4,"[""about"",""fear"",""foia"",""privacy"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""freedom of information act"",""privacy policy"",""usa.gov""]",,,Navy Cash,,,,,,,,,,,en,,True,False,True,https://fiscal.treasury.gov/navy-cash/,True,200.0,text/html,,,,False,True,https://fiscal.treasury.gov/navy-cash/,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
www.its.gov,its.gov,.gov,True,https://caia.treasury.gov/as/authorization.oauth2?response_type=code&client_id=52c2c2f5-ac68-4be5-a051-745f80cb3a1b&scope=openid%20profile&state=EaCuHV4dijKYVDkXcEsnv46Jbq7z97CXUF1wZWoXviI%3D&redirect_uri=https://www.its.gov/FMS/login/oauth2/code/caia&nonce=zebaEHc8BHyZJurO3m-TIMo87rdjcKoy9Q38m_hHfF8,treasury.gov,gov,caia.treasury.gov,True,200.0,text/html,False,False,Department of the Treasury,Department of the Treasury - FMS,Executive,True,"[""gov"",""2020_eot""]",,2024-07-27T01:16:08.205Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,True,,,,,False,,False,,,0.0,"["".treasury.gov"",""caia.treasury.gov""]",True,0.0,0.0,"[""privacy""]","[""accessibility"",""freedom of information act"",""privacy policy""]",,,ITS.gov,,,,,,,,,,,en-US,,True,False,False,https://www.its.gov/robots.txt,False,404.0,text/html,,,,False,False,https://www.its.gov/sitemap.xml,False,404.0,text/html,,,,20.0,0.0,0.0,0.0,"[""usa-accordion"",""usa-banner"",""usa-button"",""usa-graphic-list"",""usa-header"",""usa-logo"",""usa-menu-btn"",""usa-navbar"",""usa-overlay""]",False,20.0,5.0,20.0,v2.4.0,100.0,165.0
sbecstest.treas.gov,treas.gov,.gov,,,,,,,,,,,Department of the Treasury,Department of the Treasury - DO,Executive,,"[""pulse""]",,2024-07-27T05:19:15.223Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,False,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
treasury.gov,treasury.gov,.gov,True,https://home.treasury.gov/,treasury.gov,gov,home.treasury.gov,True,200.0,text/html,True,False,Department of the Treasury,Department of the Treasury - OCIO,Executive,False,"[""gov"",""pulse""]",,2024-07-27T06:47:44.771Z,completed,completed,completed,completed,completed,completed,completed,completed,True,,Drupal,,,True,,True,"{""agency"":""TRE"",""pua"":""UA-19138737-19""}","[""17de4c20.akstat.io"",""c.go-mpulse.net"",""dap.digitalgov.gov"",""fonts.googleapis.com"",""fonts.gstatic.com"",""s.go-mpulse.net"",""use.fontawesome.com"",""www.google-analytics.com"",""www.googletagmanager.com""]",9.0,"["".treasury.gov""]",True,0.0006855496826171,691.0,"[""about"",""fear"",""inspector"",""privacy"",""usa.gov"",""espanol"",""/es""]","[""accessibility"",""budget and performance"",""no fear act"",""foia"",""freedom of information act"",""inspector general"",""privacy policy"",""usa.gov"",""español""]",True,True,Front page | U.S. Department of the Treasury,,,,U.S. Department of the Treasury,,,https://home.treasury.gov/system/files/291/treasury-preview-1900x950.jpg,article,https://home.treasury.gov/front,https://home.treasury.gov/,en,,False,False,True,https://home.treasury.gov/,True,200.0,text/html,,,,False,True,https://home.treasury.gov/,True,200.0,text/html,,,,20.0,0.0,40.0,0.0,"[""usa-accordion"",""usa-banner"",""usa-form-group"",""usa-label""]",True,25.0,3.0,20.0,,0.0,108.0
twai.fms.treas.gov,treas.gov,.gov,,,,,,,,,,,Department of the Treasury,Department of the Treasury - DO,Executive,,"[""pulse""]",,2024-07-27T06:51:27.124Z,connection_reset,connection_reset,completed,connection_reset,connection_reset,connection_reset,completed,connection_reset,True,,,,,,,,,,,,,,,,,True,False,Treasury Check Information System - System Maintenance - Financial Management Service: A Bureau of the U.S. Department of the Treasury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
