target_url,target_url_domain,target_url_top_level_domain,target_url_redirects,final_url,final_url_domain,final_url_top_level_domain,final_url_website,final_url_live,final_url_status_code,final_url_media_type,final_url_same_domain,final_url_same_website,target_url_agency_owner,target_url_bureau_owner,target_url_branch,target_url_404_test,source_list,public,scan_date,primary_scan_status,accessibility_scan_status,dns_scan_status,not_found_scan_status,performance_scan_status,robots_txt_scan_status,security_scan_status,sitemap_xml_scan_status,accessibility_violations,ipv6,hostname,cms,login_provider,login,site_search,search_dot_gov,dap,dap_parameters,dap_version,ga_tag_id,third_party_service_domains,third_party_service_urls,third_party_service_count,cookie_domains,viewport_meta_tag,cumulative_layout_shift,largest_contentful_paint,required_links_url,required_links_text,https_enforced,hsts,title,description,keywords,og_title,og_description,og_article_published,og_article_modified,og_image,og_type,og_url,canonical_link,language,language_link,main_element_present,robots_txt_detected,robots_txt_target_url_redirects,robots_txt_final_url,robots_txt_final_url_live,robots_txt_final_url_status_code,robots_txt_final_url_media_type,robots_txt_final_url_filesize,robots_txt_crawl_delay,robots_txt_sitemap_locations,sitemap_xml_detected,sitemap_xml_target_url_redirects,sitemap_xml_final_url,sitemap_xml_final_url_live,sitemap_xml_final_url_status_code,sitemap_xml_final_url_media_type,sitemap_xml_final_url_filesize,sitemap_xml_count,sitemap_xml_pdf_count,uswds_favicon,uswds_favicon_in_css,uswds_publicsans_font,uswds_inpage_css,uswds_usa_class_list,uswds_banner_heres_how,uswds_usa_classes,uswds_string,uswds_string_in_css,uswds_semantic_version,uswds_version,uswds_count,www_scan_status,www_url,www_status_code,www_title
sirs.acl.gov,acl.gov,gov,True,https://sirs.acl.gov/etk-hhs-acl-prod/page.request.do?page=page.sirshome,acl.gov,gov,sirs.acl.gov,False,503.0,text/html,True,True,Department of Health and Human Services,Administration for Community Living,Executive,False,"[""pulse"",""omb_idea""]",False,2025-01-11T00:33:50.927Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""language"":1}",False,amazonaws.com,,,,False,,False,,,,,,0.0,"[""sirs.acl.gov""]",False,0.0,172.5,,,True,True,503 Service Unavailable,,,,,,,,,,,,,False,False,True,https://sirs.acl.gov/etk-hhs-acl-prod/page.request.do?page=page.sirshome,False,503.0,text/html,,,,False,True,https://sirs.acl.gov/etk-hhs-acl-prod/page.request.do?page=page.sirshome,False,503.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
data.acl.gov,acl.gov,gov,False,https://data.acl.gov/,acl.gov,gov,data.acl.gov,True,200.0,text/html,True,True,Department of Health and Human Services,Administration for Community Living,Executive,True,"[""dap"",""pulse"",""omb_idea""]",True,2025-01-11T00:35:22.820Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""language"":1}",False,azurefd.net,,,,False,,True,"{""agency"":""HHS"",""subagency"":""ACL""}",20241218 v8.5 - GA4,"G-CSLL4ZEK4L,UA-39800338-7,G-DTFDV51BKR","[""dap.digitalgov.gov"",""www.google-analytics.com"",""www.googletagmanager.com""]","[""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://dap.digitalgov.gov/web-vitals/dist/web-vitals.attribution.iife.js"",""https://www.google-analytics.com/analytics.js"",""https://www.google-analytics.com/j/collect"",""https://www.googletagmanager.com/gtag/js""]",3.0,"["".acl.gov""]",False,0.0,641.8000001907349,"[""fear"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""vulnerability disclosure""]",False,True,AoA Data Resources,,,,,,,,,,,,,False,False,False,https://data.acl.gov/robots.txt,False,404.0,text/html,,,,False,False,https://data.acl.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
stageoam.acl.gov,acl.gov,gov,,,,,,,,,,,Department of Health and Human Services,Administration for Community Living,Executive,,"[""pulse""]",,2025-01-11T00:41:28.397Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
api.daa.ahrq.gov,ahrq.gov,gov,,,,,,,,,,,Department of Health and Human Services,Agency for Healthcare Research and Quality,Executive,,"[""pulse""]",,2025-01-11T02:02:14.822Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,amazonaws.com,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
ecmsstg5.acl.gov,acl.gov,gov,False,https://ecmsstg5.acl.gov/,acl.gov,gov,ecmsstg5.acl.gov,True,200.0,text/html,True,True,Department of Health and Human Services,Administration for Community Living,Executive,True,"[""omb_idea""]",False,2025-01-11T00:33:55.924Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,,True,azurefd.net,,,,False,,False,,,,,,0.0,,False,0.1095375,313.19999980926514,,,,,Oops Error,,,,,,,,,,,en,,False,False,False,https://ecmsstg5.acl.gov/robots.txt,False,404.0,text/html,,,,False,False,https://ecmsstg5.acl.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
stagencea.acl.gov,acl.gov,gov,,,,,,,,,,,Department of Health and Human Services,Administration for Community Living,Executive,,"[""pulse""]",,2025-01-11T00:33:56.530Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
unicron.acl.gov,acl.gov,gov,True,https://unicron.acl.gov/home#gsc.tab=0,acl.gov,gov,unicron.acl.gov,True,200.0,text/html,True,True,Department of Health and Human Services,Administration for Community Living,Executive,True,"[""omb_idea""]",False,2025-01-11T00:34:26.601Z,completed,dns_resolution_error,completed,completed,completed,completed,completed,completed,,False,,,,,True,,False,,,,"[""api.userway.org"",""cdn.userway.org"",""cdnjs.cloudflare.com"",""clients1.google.com"",""code.jquery.com"",""cse.google.com"",""fonts.googleapis.com"",""fonts.gstatic.com"",""pfs2.acl.gov"",""www.google.com"",""www.googletagmanager.com"",""www.gstatic.com""]","[""https://api.userway.org/api/v1/tunings/qLb3sVM6fr"",""https://cdn.userway.org/remediation/2025-01-06-11-33-33/free/remediation-tool-free.js"",""https://cdn.userway.org/styles/2025-01-06-11-33-33/widget_base.css"",""https://cdn.userway.org/widget.js"",""https://cdn.userway.org/widgetapp/2025-01-06-11-33-33/widget_app_base_1736163213276.js"",""https://cdn.userway.org/widgetapp/images/body_wh.svg"",""https://cdn.userway.org/widgetapp/images/spin_wh.svg"",""https://cdnjs.cloudflare.com/ajax/libs/popper.js/1.14.3/umd/popper.min.js"",""https://clients1.google.com/generate_204"",""https://code.jquery.com/jquery-3.7.1.min.js"",""https://code.jquery.com/ui/1.13.3/jquery-ui.min.js"",""https://code.jquery.com/ui/1.13.3/themes/smoothness/jquery-ui.css"",""https://cse.google.com/adsense/search/async-ads.js"",""https://cse.google.com/cse.js"",""https://fonts.googleapis.com/css2"",""https://fonts.gstatic.com/s/opensans/v40/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsjZ0B4gaVQUwaEQbjA.woff"",""https://fonts.gstatic.com/s/roboto/v18/KFOmCnqEu92Fr1Mu4mxKKTU1Kg.woff2"",""https://pfs2.acl.gov/strapib/assets/Home_Banner_4e7506e750.jpg"",""https://www.google.com/cse/static/css/v2/clear.png"",""https://www.google.com/cse/static/element/8fa85d58e016b414/cse_element__en.js"",""https://www.google.com/cse/static/element/8fa85d58e016b414/default+en.css"",""https://www.google.com/cse/static/images/1x/en/branding.png"",""https://www.google.com/cse/static/style/look/v4/default.css"",""https://www.google.com/recaptcha/api.js"",""https://www.googletagmanager.com/gtag/js"",""https://www.gstatic.com/recaptcha/api2/logo_48.png"",""https://www.gstatic.com/recaptcha/releases/zIriijn3uj5Vpknvt_LnfNbF/recaptcha__en.js"",""https://www.gstatic.com/recaptcha/releases/zIriijn3uj5Vpknvt_LnfNbF/styles__ltr.css""]",12.0,"["".acl.gov""]",True,0.0084638471679687,763.0,"[""about""]",,False,True,Home,Home,,Home,Home,,,,,,,en,,True,False,False,https://unicron.acl.gov/robots.txt,False,404.0,text/html,,,,False,False,https://unicron.acl.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,"[""usa-accordion"",""usa-banner"",""usa-icon""]",True,20.0,0.0,20.0,v2.12.2,100.0,140.0,dns_resolution_error,,,
nwdmt.acl.gov,acl.gov,gov,,,,,,,,,,,Department of Health and Human Services,Administration for Community Living,Executive,,"[""pulse""]",,2025-01-11T00:33:57.994Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,unknown_error,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
autodiscover.ahcpr.gov,ahcpr.gov,gov,,,,,,,,,,,Department of Health and Human Services,Agency for Healthcare Research and Quality,Executive,,"[""pulse""]",,2025-01-11T02:02:14.825Z,connection_refused,connection_refused,completed,unknown_error,connection_refused,connection_refused,completed,connection_refused,,True,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
ak3.acl.gov,acl.gov,gov,False,https://ak3.acl.gov/,acl.gov,gov,ak3.acl.gov,True,200.0,text/html,True,True,Department of Health and Human Services,Administration for Community Living,Executive,True,"[""pulse"",""omb_idea""]",False,2025-01-11T00:38:12.486Z,completed,completed,completed,completed,completed,completed,completed,completed,,True,azurefd.net,,,,False,,False,,,,,,0.0,,False,0.11509375,355.2999997138977,,,False,True,ACL Page,,,,,,,,,,,en,,False,False,False,https://ak3.acl.gov/robots.txt,False,404.0,text/html,,,,False,False,https://ak3.acl.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
