target_url,target_url_domain,target_url_top_level_domain,target_url_redirects,final_url,final_url_domain,final_url_top_level_domain,final_url_website,final_url_live,final_url_status_code,final_url_media_type,final_url_same_domain,final_url_same_website,target_url_agency_owner,target_url_bureau_owner,target_url_branch,target_url_404_test,source_list,public,scan_date,primary_scan_status,accessibility_scan_status,dns_scan_status,not_found_scan_status,performance_scan_status,robots_txt_scan_status,security_scan_status,sitemap_xml_scan_status,accessibility_violations,ipv6,hostname,cms,login_provider,login,site_search,search_dot_gov,dap,dap_parameters,dap_version,ga_tag_id,third_party_service_domains,third_party_service_urls,third_party_service_count,cookie_domains,viewport_meta_tag,cumulative_layout_shift,largest_contentful_paint,required_links_url,required_links_text,https_enforced,hsts,title,description,keywords,og_title,og_description,og_article_published,og_article_modified,og_image,og_type,og_url,canonical_link,language,language_link,main_element_present,robots_txt_detected,robots_txt_target_url_redirects,robots_txt_final_url,robots_txt_final_url_live,robots_txt_final_url_status_code,robots_txt_final_url_media_type,robots_txt_final_url_filesize,robots_txt_crawl_delay,robots_txt_sitemap_locations,sitemap_xml_detected,sitemap_xml_target_url_redirects,sitemap_xml_final_url,sitemap_xml_final_url_live,sitemap_xml_final_url_status_code,sitemap_xml_final_url_media_type,sitemap_xml_final_url_filesize,sitemap_xml_count,sitemap_xml_pdf_count,uswds_favicon,uswds_favicon_in_css,uswds_publicsans_font,uswds_inpage_css,uswds_usa_class_list,uswds_banner_heres_how,uswds_usa_classes,uswds_string,uswds_string_in_css,uswds_semantic_version,uswds_version,uswds_count
www.ignet.gov,ignet.gov,.gov,False,https://www.ignet.gov/,ignet.gov,gov,www.ignet.gov,True,200.0,text/html,True,True,Council of the Inspectors General on Integrity and Efficiency,Council of the Inspectors General on Integrity and Efficiency,Executive,True,"[""gov"",""2020_eot"",""usagov"",""gov_man""]",,2024-12-31T01:45:34.863Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,"{""contrast"":1,""images"":1,""link-purpose"":9,""form-names"":1}",True,,Drupal,,,True,,False,,,G-BY22W8XHLJ,"[""fonts.googleapis.com"",""fonts.gstatic.com"",""rum-collector-2.pingdom.net"",""rum-static.pingdom.net"",""use.fontawesome.com"",""www.googletagmanager.com""]","[""https://fonts.googleapis.com/css"",""https://fonts.gstatic.com/s/montserrat/v29/JTUSjIg1_i6t8kCHKm459WlhyyTh89Y.woff2"",""https://rum-collector-2.pingdom.net/img/beacon.gif"",""https://rum-static.pingdom.net/pa-5dcd840b9623b000080007e9.js"",""https://use.fontawesome.com/daff44d170.css"",""https://use.fontawesome.com/daff44d170.js"",""https://use.fontawesome.com/releases/v4.7.0/css/font-awesome-css.min.css"",""https://use.fontawesome.com/releases/v4.7.0/fonts/fontawesome-webfont.woff2"",""https://www.googletagmanager.com/gtag/js""]",6.0,"["".ignet.gov"",""www.ignet.gov""]",True,0.4513233966471354,1775.0,"[""about"",""fear"",""foia"",""inspector"",""privacy"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""inspector general"",""usa.gov""]",,,IGNET | Council of the Inspectors General on Integrity and Efficiency; IGnet,,,,,,,,,,/node/6,en,,False,True,False,https://www.ignet.gov/robots.txt,True,200.0,text/plain,2189.0,10.0,,True,False,https://www.ignet.gov/sitemap.xml,True,200.0,text/xml,1272.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
ignet.gov,ignet.gov,.gov,True,https://www.ignet.gov/,ignet.gov,gov,www.ignet.gov,True,200.0,text/html,True,False,Council of the Inspectors General on Integrity and Efficiency,Council of the Inspectors General on Integrity and Efficiency,Executive,True,"[""gov"",""pulse""]",,2024-12-31T06:58:50.121Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""contrast"":1,""images"":1,""link-purpose"":9,""form-names"":1}",False,,Drupal,,,True,,False,,,G-BY22W8XHLJ,"[""fonts.googleapis.com"",""fonts.gstatic.com"",""rum-collector-2.pingdom.net"",""rum-static.pingdom.net"",""use.fontawesome.com"",""www.googletagmanager.com""]","[""https://fonts.googleapis.com/css"",""https://fonts.gstatic.com/s/montserrat/v29/JTUSjIg1_i6t8kCHKm459WlhyyTh89Y.woff2"",""https://rum-collector-2.pingdom.net/img/beacon.gif"",""https://rum-static.pingdom.net/pa-5dcd840b9623b000080007e9.js"",""https://use.fontawesome.com/daff44d170.css"",""https://use.fontawesome.com/daff44d170.js"",""https://use.fontawesome.com/releases/v4.7.0/css/font-awesome-css.min.css"",""https://use.fontawesome.com/releases/v4.7.0/fonts/fontawesome-webfont.woff2"",""https://www.googletagmanager.com/a"",""https://www.googletagmanager.com/gtag/js""]",6.0,"["".ignet.gov"",""www.ignet.gov""]",True,0.468643627766927,1857.0999999046328,"[""about"",""fear"",""foia"",""inspector"",""privacy"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""inspector general"",""usa.gov""]",True,True,IGNET | Council of the Inspectors General on Integrity and Efficiency; IGnet,,,,,,,,,,/node/6,en,,False,True,True,https://www.ignet.gov/robots.txt,True,200.0,text/plain,2189.0,10.0,,True,True,https://www.ignet.gov/sitemap.xml,True,200.0,text/xml,1272.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
pandemic.oversight.gov,oversight.gov,.gov,True,https://www.pandemicoversight.gov/,pandemicoversight.gov,gov,www.pandemicoversight.gov,True,200.0,text/html,False,False,Council of the Inspectors General on Integrity and Efficiency,Council of the Inspectors General on Integrity and Efficiency,Executive,False,"[""pulse""]",,2024-12-31T00:42:41.957Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""aria"":1}",True,azurefd.net,Drupal,,,True,,False,,,"UA-177918479-1,G-HP6NRYE1LD","[""eeeb4b91-4752-484b-9e3e-dff3279138a8.domoapps.prod101.domo.com"",""fonts.googleapis.com"",""fonts.gstatic.com"",""polyfill.io"",""public.domo.com"",""script.crazyegg.com"",""unpkg.com"",""www.google-analytics.com"",""www.googletagmanager.com""]","[""https://eeeb4b91-4752-484b-9e3e-dff3279138a8.domoapps.prod101.domo.com/public-assets/static/css/main.62cf1885.chunk.css"",""https://eeeb4b91-4752-484b-9e3e-dff3279138a8.domoapps.prod101.domo.com/public-assets/static/js/2.a626577c.chunk.js"",""https://eeeb4b91-4752-484b-9e3e-dff3279138a8.domoapps.prod101.domo.com/public-assets/static/js/main.dd658e1c.chunk.js"",""https://fonts.googleapis.com/css"",""https://fonts.googleapis.com/css2"",""https://fonts.gstatic.com/s/opensans/v40/memvYaGs126MiZpBA-UvWbX2vVnXBbObj2OVTS-mu0SC55I.woff2"",""https://polyfill.io/v3/polyfill.js"",""https://public.domo.com/cards/M8xV3/domoapps/eeeb4b91-4752-484b-9e3e-dff3279138a8"",""https://public.domo.com/cards/kpi"",""https://public.domo.com/cards/kpi/M8xV3/environment"",""https://public.domo.com/m/public/main-public.575ebb9a90bdc9bcfce4.css"",""https://public.domo.com/m/public/main-public.e22b6c5f0558f3e16174.js"",""https://script.crazyegg.com/pages/data-scripts/0111/6397/sampling/www.pandemicoversight.gov.json"",""https://script.crazyegg.com/pages/data-scripts/0111/6397/site/www.pandemicoversight.gov.json"",""https://script.crazyegg.com/pages/scripts/0111/6397.js"",""https://script.crazyegg.com/pages/versioned/common-scripts/4905af20a771527fdcc240cf8ab4172a.js"",""https://unpkg.com/aos@2.3.1/dist/aos.css"",""https://unpkg.com/aos@2.3.1/dist/aos.js"",""https://unpkg.com/gridjs/dist/gridjs.umd.js"",""https://unpkg.com/gridjs/dist/theme/mermaid.min.css"",""https://unpkg.com/gridjs@6.2.0/dist/gridjs.umd.js"",""https://unpkg.com/gridjs@6.2.0/dist/theme/mermaid.min.css"",""https://unpkg.com/slide-element@2.3.1/dist/index.umd.js"",""https://www.google-analytics.com/analytics.js"",""https://www.google-analytics.com/collect"",""https://www.googletagmanager.com/gtag/js""]",9.0,"["".pandemicoversight.gov""]",True,0.5269551777343751,720.1999998092651,"[""about"",""fear"",""foia"",""inspector"",""privacy""]","[""about us"",""accessibility"",""foia"",""inspector general"",""privacy policy""]",False,True,Pandemic Oversight - Home | Pandemic Oversight,,"pandemic oversight, pandemic response accountability committee, track the money, PRAC, pandemic",,,,,,,,https://www.pandemicoversight.gov/,en,,True,False,True,https://www.pandemicoversight.gov/,True,200.0,text/html,,,,False,True,https://www.pandemicoversight.gov/,True,200.0,text/html,,,,20.0,0.0,0.0,0.0,"[""usa-accordion"",""usa-banner"",""usa-button"",""usa-card-group"",""usa-footer"",""usa-header"",""usa-icon"",""usa-input"",""usa-link"",""usa-list"",""usa-logo"",""usa-logo-img"",""usa-menu-btn"",""usa-nav"",""usa-nav-container"",""usa-overlay"",""usa-prose"",""usa-search"",""usa-skipnav"",""usa-social-link"",""usa-sr-only""]",False,60.0,64.0,20.0,v3.7.1,100.0,264.0
www.oversight.gov,oversight.gov,.gov,False,https://www.oversight.gov/,oversight.gov,gov,www.oversight.gov,True,200.0,text/html,True,True,Council of the Inspectors General on Integrity and Efficiency,Council of the Inspectors General on Integrity and Efficiency,Executive,True,"[""gov"",""2020_eot"",""gov_man""]",,2024-12-31T00:46:30.749Z,completed,unknown_error,completed,completed,completed,completed,unknown_error,completed,,True,azurefd.us,Drupal,,,False,,False,,,G-YESMDXFBRS,"[""fonts.gstatic.com"",""googleads.g.doubleclick.net"",""i.ytimg.com"",""invalid"",""jnn-pa.googleapis.com"",""play.google.com"",""static.doubleclick.net"",""www.google.com"",""www.googletagmanager.com"",""www.gstatic.com"",""www.youtube.com"",""yt3.ggpht.com""]","[""https://fonts.gstatic.com/s/roboto/v18/KFOlCnqEu92Fr1MmEU9fBBc4AMP6lQ.woff2"",""https://fonts.gstatic.com/s/roboto/v18/KFOmCnqEu92Fr1Mu4mxKKTU1Kg.woff2"",""https://googleads.g.doubleclick.net/pagead/id"",""https://i.ytimg.com/vi_webp/-MSnD3dvzfk/maxresdefault.webp"",""https://jnn-pa.googleapis.com/$rpc/google.internal.waa.v1.Waa/Create"",""https://jnn-pa.googleapis.com/$rpc/google.internal.waa.v1.Waa/GenerateIT"",""https://play.google.com/log"",""https://static.doubleclick.net/instream/ad_status.js"",""https://www.google.com/js/th/w98ULYEoiI-DoSZcfqb0Q-CcsV5bW44r6AwpUhfXUEY.js"",""https://www.googletagmanager.com/gtag/js"",""https://www.gstatic.com/cv/js/sender/v1/cast_sender.js"",""https://www.youtube.com/generate_204"",""https://www.youtube.com/s/player/03dbdfab/player_ias.vflset/en_US/base.js"",""https://www.youtube.com/s/player/03dbdfab/player_ias.vflset/en_US/embed.js"",""https://www.youtube.com/s/player/03dbdfab/player_ias.vflset/en_US/remote.js"",""https://www.youtube.com/s/player/03dbdfab/www-embed-player.vflset/www-embed-player.js"",""https://www.youtube.com/s/player/03dbdfab/www-player.css"",""https://yt3.ggpht.com/H9xc5fx_y9WeyJ9JFI8UIb-8pIcfn3ugkfBjnK0xbV_BioaBm9oMx6Ly52y-mvYVBHm8L766=s68-c-k-c0x00ffffff-no-rj""]",12.0,"["".oversight.gov""]",True,0.0184007159423828,1571.3000001907349,"[""about"",""fear"",""foia"",""inspector"",""privacy"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""usa.gov""]",,,Welcome to Oversight.gov | Oversight.gov,,,,,,,,,,https://www.oversight.gov/,en,,True,True,False,https://www.oversight.gov/robots.txt,True,200.0,text/plain,2027.0,,,True,False,https://www.oversight.gov/sitemap.xml,True,200.0,application/xml,11417.0,0.0,0.0,20.0,0.0,0.0,0.0,"[""usa-accordion"",""usa-banner"",""usa-button"",""usa-footer"",""usa-header"",""usa-input"",""usa-input-required"",""usa-label"",""usa-logo"",""usa-menu-btn"",""usa-modal"",""usa-modal-overlay"",""usa-nav"",""usa-overlay"",""usa-prose"",""usa-sr-only""]",True,45.0,0.0,0.0,,0.0,65.0
awards.cigie.gov,cigie.gov,.gov,False,https://awards.cigie.gov/,cigie.gov,gov,awards.cigie.gov,True,200.0,text/html,True,True,Council of the Inspectors General on Integrity and Efficiency,Council of the Inspectors General on Integrity and Efficiency,Executive,True,"[""pulse""]",,2024-12-31T06:15:30.226Z,completed,completed,completed,completed,completed,completed,completed,completed,,True,,Drupal,,"[""\""password\"""",""type=\""password\""""]",False,,False,,,,"[""maxcdn.bootstrapcdn.com"",""www.google-analytics.com""]","[""https://maxcdn.bootstrapcdn.com/font-awesome/4.7.0/css/font-awesome.min.css"",""https://www.google-analytics.com/analytics.js""]",2.0,"["".cigie.gov"",""awards.cigie.gov""]",True,0.0,734.5,,,True,True,Home | Awards Program,,,,,,,,,,https://awards.cigie.gov/,en,,True,False,False,https://awards.cigie.gov/robots.txt,False,404.0,text/html,,,,False,False,https://awards.cigie.gov/sitemap.xml,False,404.0,text/html,,,,20.0,0.0,40.0,0.0,"[""usa-accordion"",""usa-footer"",""usa-form-group"",""usa-header"",""usa-label"",""usa-logo"",""usa-menu-btn"",""usa-nav"",""usa-navbar"",""usa-overlay"",""usa-section""]",False,20.0,4.0,20.0,,0.0,104.0
oversight.gov,oversight.gov,.gov,True,https://www.oversight.gov/,oversight.gov,gov,www.oversight.gov,True,200.0,text/html,True,False,Council of the Inspectors General on Integrity and Efficiency,Council of the Inspectors General on Integrity and Efficiency,Executive,True,"[""gov"",""pulse"",""gov_man""]",,2024-12-31T07:35:12.583Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""images"":5,""form-names"":3}",False,,Drupal,,,False,,False,,,G-YESMDXFBRS,"[""www.googletagmanager.com""]","[""https://www.googletagmanager.com/gtag/js""]",1.0,"["".oversight.gov""]",True,0.0128005544026692,1045.4000000953674,"[""about"",""fear"",""foia"",""inspector"",""privacy"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""usa.gov""]",True,True,Welcome to Oversight.gov | Oversight.gov,,,,,,,,,,https://www.oversight.gov/,en,,True,True,True,https://www.oversight.gov/robots.txt,True,200.0,text/plain,2027.0,,,True,True,https://www.oversight.gov/sitemap.xml,True,200.0,application/xml,11417.0,0.0,0.0,20.0,0.0,0.0,0.0,"[""usa-accordion"",""usa-banner"",""usa-button"",""usa-footer"",""usa-header"",""usa-input"",""usa-input-required"",""usa-label"",""usa-logo"",""usa-menu-btn"",""usa-modal"",""usa-modal-overlay"",""usa-nav"",""usa-overlay"",""usa-prose"",""usa-sr-only""]",True,45.0,0.0,0.0,,0.0,65.0
www.cigie.gov,cigie.gov,.gov,,,,,,,,,,,Council of the Inspectors General on Integrity and Efficiency,Council of the Inspectors General on Integrity and Efficiency,Executive,,"[""gov""]",,2024-12-31T01:38:58.688Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,unknown_error,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
www.pandemicoversight.gov,pandemicoversight.gov,.gov,False,https://www.pandemicoversight.gov/,pandemicoversight.gov,gov,www.pandemicoversight.gov,True,200.0,text/html,True,True,Council of the Inspectors General on Integrity and Efficiency,Council of the Inspectors General on Integrity and Efficiency,Executive,True,"[""gov"",""2020_eot""]",,2024-12-31T06:09:58.047Z,completed,unknown_error,completed,completed,completed,completed,unknown_error,completed,,True,azurefd.net,Drupal,,,True,,False,,,"UA-177918479-1,G-HP6NRYE1LD","[""eeeb4b91-4752-484b-9e3e-dff3279138a8.domoapps.prod101.domo.com"",""fonts.googleapis.com"",""fonts.gstatic.com"",""polyfill.io"",""public.domo.com"",""script.crazyegg.com"",""unpkg.com"",""www.google-analytics.com"",""www.googletagmanager.com""]","[""https://eeeb4b91-4752-484b-9e3e-dff3279138a8.domoapps.prod101.domo.com/public-assets/static/css/main.62cf1885.chunk.css"",""https://eeeb4b91-4752-484b-9e3e-dff3279138a8.domoapps.prod101.domo.com/public-assets/static/js/2.a626577c.chunk.js"",""https://eeeb4b91-4752-484b-9e3e-dff3279138a8.domoapps.prod101.domo.com/public-assets/static/js/main.dd658e1c.chunk.js"",""https://fonts.googleapis.com/css"",""https://fonts.googleapis.com/css2"",""https://fonts.gstatic.com/s/opensans/v40/memvYaGs126MiZpBA-UvWbX2vVnXBbObj2OVTS-mu0SC55I.woff2"",""https://polyfill.io/v3/polyfill.js"",""https://public.domo.com/cards/M8xV3/domoapps/eeeb4b91-4752-484b-9e3e-dff3279138a8"",""https://public.domo.com/cards/kpi"",""https://public.domo.com/cards/kpi/M8xV3/environment"",""https://public.domo.com/m/public/main-public.575ebb9a90bdc9bcfce4.css"",""https://public.domo.com/m/public/main-public.e22b6c5f0558f3e16174.js"",""https://script.crazyegg.com/pages/data-scripts/0111/6397/sampling/www.pandemicoversight.gov.json"",""https://script.crazyegg.com/pages/data-scripts/0111/6397/site/www.pandemicoversight.gov.json"",""https://script.crazyegg.com/pages/scripts/0111/6397.js"",""https://script.crazyegg.com/pages/versioned/common-scripts/4905af20a771527fdcc240cf8ab4172a.js"",""https://unpkg.com/aos@2.3.1/dist/aos.css"",""https://unpkg.com/aos@2.3.1/dist/aos.js"",""https://unpkg.com/gridjs/dist/gridjs.umd.js"",""https://unpkg.com/gridjs/dist/theme/mermaid.min.css"",""https://unpkg.com/gridjs@6.2.0/dist/gridjs.umd.js"",""https://unpkg.com/gridjs@6.2.0/dist/theme/mermaid.min.css"",""https://unpkg.com/slide-element@2.3.1/dist/index.umd.js"",""https://www.google-analytics.com/analytics.js"",""https://www.google-analytics.com/collect"",""https://www.googletagmanager.com/gtag/js""]",9.0,"["".pandemicoversight.gov""]",True,0.5269551777343751,803.6000003814697,"[""about"",""fear"",""foia"",""inspector"",""privacy""]","[""about us"",""accessibility"",""foia"",""inspector general"",""privacy policy""]",,,Pandemic Oversight - Home | Pandemic Oversight,,"pandemic oversight, pandemic response accountability committee, track the money, PRAC, pandemic",,,,,,,,https://www.pandemicoversight.gov/,en,,True,True,False,https://www.pandemicoversight.gov/robots.txt,True,200.0,text/plain,1767.0,,"[""https://pandemicoversight.gov/sitemap.xml""]",True,False,https://www.pandemicoversight.gov/sitemap.xml,True,200.0,application/xml,278819.0,0.0,0.0,20.0,0.0,0.0,0.0,"[""usa-accordion"",""usa-banner"",""usa-button"",""usa-card-group"",""usa-footer"",""usa-header"",""usa-icon"",""usa-input"",""usa-link"",""usa-list"",""usa-logo"",""usa-logo-img"",""usa-menu-btn"",""usa-nav"",""usa-nav-container"",""usa-overlay"",""usa-prose"",""usa-search"",""usa-skipnav"",""usa-social-link"",""usa-sr-only""]",False,60.0,64.0,20.0,v3.7.1,100.0,264.0
cigie.gov,cigie.gov,.gov,,,,,,,,,,,Council of the Inspectors General on Integrity and Efficiency,Council of the Inspectors General on Integrity and Efficiency,Executive,,"[""gov""]",,2024-12-31T06:40:52.341Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pandemicoversight.gov,pandemicoversight.gov,.gov,False,https://pandemicoversight.gov/,pandemicoversight.gov,gov,pandemicoversight.gov,True,200.0,text/html,True,True,Council of the Inspectors General on Integrity and Efficiency,Council of the Inspectors General on Integrity and Efficiency,Executive,True,"[""gov""]",,2024-12-31T00:42:16.534Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""aria"":1}",True,,Drupal,,,True,,False,,,"UA-177918479-1,G-HP6NRYE1LD","[""eeeb4b91-4752-484b-9e3e-dff3279138a8.domoapps.prod101.domo.com"",""fonts.googleapis.com"",""fonts.gstatic.com"",""polyfill.io"",""public.domo.com"",""script.crazyegg.com"",""unpkg.com"",""www.google-analytics.com"",""www.googletagmanager.com""]","[""https://eeeb4b91-4752-484b-9e3e-dff3279138a8.domoapps.prod101.domo.com/public-assets/static/css/main.62cf1885.chunk.css"",""https://eeeb4b91-4752-484b-9e3e-dff3279138a8.domoapps.prod101.domo.com/public-assets/static/js/2.a626577c.chunk.js"",""https://eeeb4b91-4752-484b-9e3e-dff3279138a8.domoapps.prod101.domo.com/public-assets/static/js/main.dd658e1c.chunk.js"",""https://fonts.googleapis.com/css"",""https://fonts.googleapis.com/css2"",""https://fonts.gstatic.com/s/opensans/v40/memvYaGs126MiZpBA-UvWbX2vVnXBbObj2OVTS-mu0SC55I.woff2"",""https://polyfill.io/v3/polyfill.js"",""https://public.domo.com/cards/M8xV3/domoapps/eeeb4b91-4752-484b-9e3e-dff3279138a8"",""https://public.domo.com/cards/kpi"",""https://public.domo.com/cards/kpi/M8xV3/environment"",""https://public.domo.com/m/public/main-public.575ebb9a90bdc9bcfce4.css"",""https://public.domo.com/m/public/main-public.e22b6c5f0558f3e16174.js"",""https://script.crazyegg.com/pages/data-scripts/0111/6397/sampling/pandemicoversight.gov.json"",""https://script.crazyegg.com/pages/data-scripts/0111/6397/site/pandemicoversight.gov.json"",""https://script.crazyegg.com/pages/scripts/0111/6397.js"",""https://script.crazyegg.com/pages/versioned/common-scripts/4905af20a771527fdcc240cf8ab4172a.js"",""https://unpkg.com/aos@2.3.1/dist/aos.css"",""https://unpkg.com/aos@2.3.1/dist/aos.js"",""https://unpkg.com/gridjs/dist/gridjs.umd.js"",""https://unpkg.com/gridjs/dist/theme/mermaid.min.css"",""https://unpkg.com/gridjs@6.2.0/dist/gridjs.umd.js"",""https://unpkg.com/gridjs@6.2.0/dist/theme/mermaid.min.css"",""https://unpkg.com/slide-element@2.3.1/dist/index.umd.js"",""https://www.google-analytics.com/analytics.js"",""https://www.google-analytics.com/collect"",""https://www.googletagmanager.com/gtag/js""]",9.0,"["".pandemicoversight.gov""]",True,0.5269551777343751,638.1999998092651,"[""about"",""fear"",""foia"",""inspector"",""privacy""]","[""about us"",""accessibility"",""foia"",""inspector general"",""privacy policy""]",True,True,Pandemic Oversight - Home | Pandemic Oversight,,"pandemic oversight, pandemic response accountability committee, track the money, PRAC, pandemic",,,,,,,,https://pandemicoversight.gov/,en,,True,True,False,https://pandemicoversight.gov/robots.txt,True,200.0,text/plain,1767.0,,"[""https://pandemicoversight.gov/sitemap.xml""]",True,False,https://pandemicoversight.gov/sitemap.xml,True,200.0,application/xml,278819.0,0.0,0.0,20.0,0.0,0.0,0.0,"[""usa-accordion"",""usa-banner"",""usa-button"",""usa-card-group"",""usa-footer"",""usa-header"",""usa-icon"",""usa-input"",""usa-link"",""usa-list"",""usa-logo"",""usa-logo-img"",""usa-menu-btn"",""usa-nav"",""usa-nav-container"",""usa-overlay"",""usa-prose"",""usa-search"",""usa-skipnav"",""usa-social-link"",""usa-sr-only""]",False,60.0,64.0,20.0,v3.7.1,100.0,264.0
