target_url,target_url_domain,target_url_top_level_domain,target_url_redirects,final_url,final_url_domain,final_url_top_level_domain,final_url_website,final_url_live,final_url_status_code,final_url_media_type,final_url_same_domain,final_url_same_website,target_url_agency_owner,target_url_bureau_owner,target_url_branch,target_url_404_test,source_list,public,scan_date,primary_scan_status,accessibility_scan_status,dns_scan_status,not_found_scan_status,performance_scan_status,robots_txt_scan_status,security_scan_status,sitemap_xml_scan_status,accessibility_violations,ipv6,hostname,cms,login_provider,login,site_search,search_dot_gov,dap,dap_parameters,dap_version,ga_tag_id,third_party_service_domains,third_party_service_urls,third_party_service_count,cookie_domains,viewport_meta_tag,cumulative_layout_shift,largest_contentful_paint,required_links_url,required_links_text,https_enforced,hsts,title,description,keywords,og_title,og_description,og_article_published,og_article_modified,og_image,og_type,og_url,canonical_link,language,language_link,main_element_present,robots_txt_detected,robots_txt_target_url_redirects,robots_txt_final_url,robots_txt_final_url_live,robots_txt_final_url_status_code,robots_txt_final_url_media_type,robots_txt_final_url_filesize,robots_txt_crawl_delay,robots_txt_sitemap_locations,sitemap_xml_detected,sitemap_xml_target_url_redirects,sitemap_xml_final_url,sitemap_xml_final_url_live,sitemap_xml_final_url_status_code,sitemap_xml_final_url_media_type,sitemap_xml_final_url_filesize,sitemap_xml_count,sitemap_xml_pdf_count,uswds_favicon,uswds_favicon_in_css,uswds_publicsans_font,uswds_inpage_css,uswds_usa_class_list,uswds_banner_heres_how,uswds_usa_classes,uswds_string,uswds_string_in_css,uswds_semantic_version,uswds_version,uswds_count,www_scan_status,www_url,www_status_code,www_title
humanities.gov,humanities.gov,gov,True,https://www.neh.gov/,neh.gov,gov,www.neh.gov,True,200.0,text/html,False,False,National Endowment for the Humanities,Office of Information Resources Management,Executive,True,"[""gov""]",,2025-01-15T01:08:11.453Z,completed,completed,completed,completed,timeout,completed,completed,completed,,False,amazonaws.com,Drupal,,,True,,True,"{""yt"":""1""}",20241218 v8.5 - GA4,"G-2NKJCC81E6,G-CSLL4ZEK4L","[""cdnjs.cloudflare.com"",""dap.digitalgov.gov"",""fast.fonts.net"",""fonts.googleapis.com"",""fonts.gstatic.com"",""public.govdelivery.com"",""translate-pa.googleapis.com"",""translate.google.com"",""translate.googleapis.com"",""www.googletagmanager.com"",""www.gstatic.com"",""www.youtube.com""]","[""https://cdnjs.cloudflare.com/ajax/libs/jquery-modal/0.9.1/jquery.modal.min.js"",""https://cdnjs.cloudflare.com/ajax/libs/select2/4.0.5/css/select2.min.css"",""https://cdnjs.cloudflare.com/ajax/libs/select2/4.0.5/js/select2.full.min.js"",""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://dap.digitalgov.gov/web-vitals/dist/web-vitals.attribution.iife.js"",""https://fast.fonts.net/lt/1.css"",""https://fonts.googleapis.com/css"",""https://fonts.gstatic.com/s/i/productlogos/translate/v14/24px.svg"",""https://fonts.gstatic.com/s/urbanist/v15/L0x-DF02iFML4hGCyMqlbS1miXK2.woff2"",""https://public.govdelivery.com/accounts/USNEH/signup/34252/form"",""https://public.govdelivery.com/assets/SignupOverlay.js"",""https://translate-pa.googleapis.com/v1/supportedLanguages"",""https://translate.google.com/translate_a/element.js"",""https://translate.googleapis.com/_/translate_http/_/js/k=translate_http.tr.en_US.0aw7g7ZSaGo.O/am=ABA/d=1/exm=el_conf/ed=1/rs=AN8SPfrv0tIafj4g0Ko8tIOgQN4A2G8o_w/m=el_main"",""https://www.googletagmanager.com/gtag/js"",""https://www.googletagmanager.com/gtm.js"",""https://www.gstatic.com/_/translate_http/_/ss/k=translate_http.tr.26tY-h6gH9w.L.W.O/am=BgM/d=0/rs=AN8SPfowrRiAotkQD9r4k3ANeQYGsCLZ7g/m=el_main_css"",""https://www.gstatic.com/images/branding/product/2x/translate_24dp.png"",""https://www.youtube.com/iframe_api"",""https://www.youtube.com/s/player/0b866fa6/www-widgetapi.vflset/www-widgetapi.js""]",12.0,"["".neh.gov""]",True,,,"[""about"",""fear"",""foia"",""privacy"",""/es""]","[""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""vulnerability disclosure""]",True,True,National Endowment for the Humanities,,,National Endowment for the Humanities,,,,https://www.neh.gov/sites/default/files/2018-06/constit-1_0.jpg,,https://www.neh.gov/home-2024,https://www.neh.gov/,en,,True,True,False,https://humanities.gov/robots.txt,True,200.0,text/plain,1742.0,30.0,,True,False,https://humanities.gov/sitemap.xml,True,200.0,application/xml,711.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,completed,https://www.neh.gov,200.0,National Endowment for the Humanities
createdequal.neh.gov,neh.gov,gov,False,https://createdequal.neh.gov/,neh.gov,gov,createdequal.neh.gov,True,200.0,text/html,True,True,National Endowment for the Humanities,Office of Information Resources Management,Executive,False,"[""dap"",""pulse"",""omb_idea""]",True,2025-01-12T08:51:38.175Z,completed,completed,completed,completed,completed,completed,completed,completed,,False,amazonaws.com,Drupal,,,False,,True,"{""agency"":""NEH"",""pua"":""ua-33523145-2""}",20241218 v8.5 - GA4,G-CSLL4ZEK4L,"[""dap.digitalgov.gov"",""maxcdn.bootstrapcdn.com"",""p.typekit.net"",""use.typekit.com"",""www.google-analytics.com"",""www.googletagmanager.com""]","[""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://dap.digitalgov.gov/web-vitals/dist/web-vitals.attribution.iife.js"",""https://maxcdn.bootstrapcdn.com/font-awesome/4.1.0/css/font-awesome.min.css"",""https://p.typekit.net/p.gif"",""https://use.typekit.com/af/0535ee/00000000000000003b9ad209/27/l"",""https://use.typekit.com/af/15af6d/00000000000000000001707d/27/l"",""https://use.typekit.com/af/196475/00000000000000000001707c/27/l"",""https://use.typekit.com/af/1f51a2/000000000000000000011b23/27/l"",""https://use.typekit.com/af/34fe65/000000000000000000017080/27/l"",""https://use.typekit.com/af/5078eb/00000000000000000000ebe6/27/l"",""https://use.typekit.com/af/516b33/00000000000000000000ebe3/27/l"",""https://use.typekit.com/af/5f368f/000000000000000000011b24/27/l"",""https://use.typekit.com/af/6cd65c/000000000000000000011b27/27/l"",""https://use.typekit.com/af/8c5f68/00000000000000003b9ad1b1/27/l"",""https://use.typekit.com/af/9ac649/00000000000000000000ebe5/27/l"",""https://use.typekit.com/af/9c9772/000000000000000000017087/27/l"",""https://use.typekit.com/af/aa38c9/000000000000000000011b25/27/l"",""https://use.typekit.com/af/aa8afb/00000000000000003b9ad1b9/27/l"",""https://use.typekit.com/af/b4e997/00000000000000003b9ad1bb/27/l"",""https://use.typekit.com/af/e71609/00000000000000003b9ad205/27/l"",""https://use.typekit.com/af/eaee67/000000000000000000011b26/27/l"",""https://use.typekit.com/af/ef496f/00000000000000003b9ad20d/27/l"",""https://use.typekit.com/af/f40161/00000000000000003b9ad1b5/27/l"",""https://use.typekit.com/af/f7978e/00000000000000000000ebe4/27/l"",""https://use.typekit.com/af/f922ff/00000000000000000000ebe7/27/l"",""https://use.typekit.com/mxk5bcs.js"",""https://use.typekit.com/rgy7aaj.js"",""https://www.google-analytics.com/plugins/ua/linkid.html"",""https://www.googletagmanager.com/gtag/js""]",6.0,"["".createdequal.neh.gov"","".neh.gov"",""createdequal.neh.gov""]",True,0.00274599609375,3378.9000000953674,"[""about""]",,True,True,Created Equal,"The NEH Created Equal project uses the power of documentary films to encourage public conversations about the changing meanings of freedom and equality in America. The four films that are part of this project tell the remarkable stories of individuals who challenged the social and legal status quo, from slavery to segregation.",,,,,,,,,index.html,en,,False,False,False,https://createdequal.neh.gov/robots.txt,False,503.0,text/html,,,,False,False,https://createdequal.neh.gov/sitemap.xml,False,503.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,completed,https://www.createdequal.neh.gov,503.0,Technical Difficulties
essentials.neh.gov,neh.gov,gov,True,https://www.neh.gov/essentials,neh.gov,gov,www.neh.gov,True,200.0,text/html,True,False,National Endowment for the Humanities,Office of Information Resources Management,Executive,True,"[""dap"",""pulse"",""omb_idea""]",True,2025-01-12T08:55:31.741Z,completed,completed,completed,completed,completed,completed,completed,completed,,False,amazonaws.com,Drupal,,,True,,True,"{""yt"":""1""}",20241218 v8.5 - GA4,"G-CSLL4ZEK4L,G-2NKJCC81E6","[""cdnjs.cloudflare.com"",""dap.digitalgov.gov"",""fast.fonts.net"",""fonts.googleapis.com"",""fonts.gstatic.com"",""translate-pa.googleapis.com"",""translate.google.com"",""translate.googleapis.com"",""www.googletagmanager.com"",""www.gstatic.com"",""www.youtube.com""]","[""https://cdnjs.cloudflare.com/ajax/libs/jquery-modal/0.9.1/jquery.modal.min.js"",""https://cdnjs.cloudflare.com/ajax/libs/select2/4.0.5/css/select2.min.css"",""https://cdnjs.cloudflare.com/ajax/libs/select2/4.0.5/js/select2.full.min.js"",""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://fast.fonts.net/lt/1.css"",""https://fonts.googleapis.com/css"",""https://fonts.gstatic.com/s/i/productlogos/translate/v14/24px.svg"",""https://fonts.gstatic.com/s/urbanist/v15/L0x-DF02iFML4hGCyMqlbS1miXK2.woff2"",""https://fonts.gstatic.com/s/urbanist/v15/L0x4DF02iFML4hGCyMqgXS9sjlC0V7o.woff2"",""https://translate-pa.googleapis.com/v1/supportedLanguages"",""https://translate.google.com/translate_a/element.js"",""https://translate.googleapis.com/_/translate_http/_/js/k=translate_http.tr.en_US.4GQWbXZLB34.O/am=ABA/d=1/exm=el_conf/ed=1/rs=AN8SPfouOJZiCMe217fjfM7-s_X-GvNCtQ/m=el_main"",""https://www.googletagmanager.com/gtag/js"",""https://www.googletagmanager.com/gtm.js"",""https://www.gstatic.com/_/translate_http/_/ss/k=translate_http.tr.26tY-h6gH9w.L.W.O/am=BgM/d=0/rs=AN8SPfowrRiAotkQD9r4k3ANeQYGsCLZ7g/m=el_main_css"",""https://www.gstatic.com/images/branding/product/2x/translate_24dp.png"",""https://www.youtube.com/iframe_api"",""https://www.youtube.com/s/player/3ede36f2/www-widgetapi.vflset/www-widgetapi.js""]",11.0,"["".neh.gov""]",True,0.0184491962890624,630.0999999046326,"[""about"",""fear"",""foia"",""privacy"",""/es""]","[""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""vulnerability disclosure""]",True,True,Featured NEH-Funded Projects | National Endowment for the Humanities,,,Featured NEH-Funded Projects,,,,https://www.neh.gov/sites/default/files/2018-07/2010_06-Nov-Dec_Buddhist_Caves_02.jpg,neh_essentials,https://www.neh.gov/essentials,https://www.neh.gov/essentials,en,,True,True,False,https://essentials.neh.gov/robots.txt,True,200.0,text/plain,1742.0,30.0,,True,False,https://essentials.neh.gov/sitemap.xml,True,200.0,application/xml,711.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
reach.neh.gov,neh.gov,gov,False,https://reach.neh.gov/,neh.gov,gov,reach.neh.gov,True,200.0,text/html,True,True,National Endowment for the Humanities,Office of Information Resources Management,Executive,True,"[""omb_idea""]",True,2025-01-12T08:58:42.142Z,completed,completed,completed,completed,completed,completed,completed,completed,,False,,,,"["">Sign In<"",""Create Account""]",False,,False,,,"G-Y4njj9hEwiaxseh,G-CSNglVx7TTjxNBL","[""fonts.googleapis.com""]","[""https://fonts.googleapis.com/icon""]",1.0,"["".reach.neh.gov"",""reach.neh.gov""]",True,0.0,605.3000001907349,"[""privacy""]","[""privacy policy""]",True,True,Reach: Sign In,,,,,,,,,,,en,,True,False,False,https://reach.neh.gov/robots.txt,False,404.0,text/html,,,,False,False,https://reach.neh.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
securegrants.neh.gov,neh.gov,gov,True,https://apps.neh.gov/,neh.gov,gov,apps.neh.gov,True,200.0,text/html,True,False,National Endowment for the Humanities,Office of Information Resources Management,Executive,True,"[""pulse"",""oira""]",,2025-01-12T09:06:09.467Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""language"":1}",False,,,,,False,,False,,,UA-20827391-1,"[""ssl.google-analytics.com""]","[""https://ssl.google-analytics.com/__utm.gif"",""https://ssl.google-analytics.com/ga.js""]",1.0,"["".apps.neh.gov""]",True,0.004070625,262.2000002861023,,,True,True,National Endowment for the Humanities,,,,,,,,,,,,,False,True,True,https://apps.neh.gov/robots.txt,True,200.0,text/plain,167.0,,"[""https://securegrants.neh.gov/Sitemap-index.xml""]",False,True,https://apps.neh.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
ens.neh.gov,neh.gov,gov,True,https://ens.neh.gov/Account/Login?ReturnUrl=%2f,neh.gov,gov,ens.neh.gov,True,200.0,text/html,True,True,National Endowment for the Humanities,Office of Information Resources Management,Executive,False,"[""pulse"",""omb_idea""]",False,2025-01-12T09:09:11.006Z,completed,completed,completed,completed,completed,unknown_error,completed,unknown_error,"{""contrast"":2,""language"":1,""images"":1}",False,,,,"[""\""password\"""",""type=\""password\""""]",False,,False,,,,,,0.0,"[""ens.neh.gov""]",True,0.0,227.0,,,True,True,Mutare Text - Log In,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
remote.neh.gov,neh.gov,gov,,,,,,,,,,,National Endowment for the Humanities,Office of Information Resources Management,Executive,,"[""pulse""]",,2025-01-12T09:09:20.321Z,address_unreachable,address_unreachable,completed,unknown_error,address_unreachable,address_unreachable,completed,address_unreachable,,False,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
createdequal-dev.neh.gov,neh.gov,gov,False,https://createdequal-dev.neh.gov/,neh.gov,gov,createdequal-dev.neh.gov,True,200.0,text/html,True,True,National Endowment for the Humanities,Office of Information Resources Management,Executive,False,"[""pulse""]",,2025-01-12T09:16:14.437Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,,False,amazonaws.com,Drupal,,,False,,True,"{""agency"":""NEH"",""pua"":""ua-33523145-2""}",20241218 v8.5 - GA4,G-CSLL4ZEK4L,"[""dap.digitalgov.gov"",""maxcdn.bootstrapcdn.com"",""p.typekit.net"",""use.typekit.com"",""www.google-analytics.com"",""www.googletagmanager.com""]","[""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://dap.digitalgov.gov/web-vitals/dist/web-vitals.attribution.iife.js"",""https://maxcdn.bootstrapcdn.com/font-awesome/4.1.0/css/font-awesome.min.css"",""https://p.typekit.net/p.gif"",""https://use.typekit.com/af/0535ee/00000000000000003b9ad209/27/l"",""https://use.typekit.com/af/15af6d/00000000000000000001707d/27/l"",""https://use.typekit.com/af/196475/00000000000000000001707c/27/l"",""https://use.typekit.com/af/1f51a2/000000000000000000011b23/27/l"",""https://use.typekit.com/af/34fe65/000000000000000000017080/27/l"",""https://use.typekit.com/af/5078eb/00000000000000000000ebe6/27/l"",""https://use.typekit.com/af/516b33/00000000000000000000ebe3/27/l"",""https://use.typekit.com/af/5f368f/000000000000000000011b24/27/l"",""https://use.typekit.com/af/6cd65c/000000000000000000011b27/27/l"",""https://use.typekit.com/af/8c5f68/00000000000000003b9ad1b1/27/l"",""https://use.typekit.com/af/9ac649/00000000000000000000ebe5/27/l"",""https://use.typekit.com/af/9c9772/000000000000000000017087/27/l"",""https://use.typekit.com/af/aa38c9/000000000000000000011b25/27/l"",""https://use.typekit.com/af/aa8afb/00000000000000003b9ad1b9/27/l"",""https://use.typekit.com/af/b4e997/00000000000000003b9ad1bb/27/l"",""https://use.typekit.com/af/e71609/00000000000000003b9ad205/27/l"",""https://use.typekit.com/af/eaee67/000000000000000000011b26/27/l"",""https://use.typekit.com/af/ef496f/00000000000000003b9ad20d/27/l"",""https://use.typekit.com/af/f40161/00000000000000003b9ad1b5/27/l"",""https://use.typekit.com/af/f7978e/00000000000000000000ebe4/27/l"",""https://use.typekit.com/af/f922ff/00000000000000000000ebe7/27/l"",""https://use.typekit.com/mxk5bcs.js"",""https://use.typekit.com/rgy7aaj.js"",""https://www.google-analytics.com/plugins/ua/linkid.html"",""https://www.googletagmanager.com/gtag/js""]",6.0,"["".neh.gov"",""createdequal-dev.neh.gov""]",True,0.02164271484375,380.7999997138977,"[""about""]",,,,Created Equal,"The NEH Created Equal project uses the power of documentary films to encourage public conversations about the changing meanings of freedom and equality in America. The four films that are part of this project tell the remarkable stories of individuals who challenged the social and legal status quo, from slavery to segregation.",,,,,,,,,index.html,en,,False,False,False,https://createdequal-dev.neh.gov/robots.txt,False,403.0,text/html,,,,False,False,https://createdequal-dev.neh.gov/sitemap.xml,False,403.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
apps.neh.gov,neh.gov,gov,False,https://apps.neh.gov/,neh.gov,gov,apps.neh.gov,True,200.0,text/html,True,True,National Endowment for the Humanities,Office of Information Resources Management,Executive,True,"[""omb_idea""]",True,2025-01-12T09:23:36.992Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""language"":1}",False,,,,,False,,False,,,UA-20827391-1,"[""ssl.google-analytics.com""]","[""https://ssl.google-analytics.com/__utm.gif"",""https://ssl.google-analytics.com/ga.js""]",1.0,"["".apps.neh.gov""]",True,0.0,177.5,,,True,True,National Endowment for the Humanities,,,,,,,,,,,,,False,True,False,https://apps.neh.gov/robots.txt,True,200.0,text/plain,167.0,,"[""https://securegrants.neh.gov/Sitemap-index.xml""]",False,False,https://apps.neh.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
picturingamerica.neh.gov,neh.gov,gov,,,,,,,,,,,National Endowment for the Humanities,Office of Information Resources Management,Executive,,"[""pulse""]",,2025-01-12T09:54:39.747Z,timeout,timeout,completed,timeout,timeout,timeout,completed,timeout,,False,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,timeout,,,
