target_url,target_url_domain,target_url_top_level_domain,target_url_redirects,final_url,final_url_domain,final_url_top_level_domain,final_url_website,final_url_live,final_url_status_code,final_url_media_type,final_url_same_domain,final_url_same_website,target_url_agency_owner,target_url_bureau_owner,target_url_branch,target_url_404_test,source_list,public,scan_date,primary_scan_status,accessibility_scan_status,dns_scan_status,not_found_scan_status,performance_scan_status,robots_txt_scan_status,security_scan_status,sitemap_xml_scan_status,accessibility_violations,ipv6,hostname,cms,login_provider,login,site_search,search_dot_gov,dap,dap_parameters,dap_version,ga_tag_id,third_party_service_domains,third_party_service_urls,third_party_service_count,cookie_domains,viewport_meta_tag,cumulative_layout_shift,largest_contentful_paint,required_links_url,required_links_text,https_enforced,hsts,title,description,keywords,og_title,og_description,og_article_published,og_article_modified,og_image,og_type,og_url,canonical_link,language,language_link,main_element_present,robots_txt_detected,robots_txt_target_url_redirects,robots_txt_final_url,robots_txt_final_url_live,robots_txt_final_url_status_code,robots_txt_final_url_media_type,robots_txt_final_url_filesize,robots_txt_crawl_delay,robots_txt_sitemap_locations,sitemap_xml_detected,sitemap_xml_target_url_redirects,sitemap_xml_final_url,sitemap_xml_final_url_live,sitemap_xml_final_url_status_code,sitemap_xml_final_url_media_type,sitemap_xml_final_url_filesize,sitemap_xml_count,sitemap_xml_pdf_count,uswds_favicon,uswds_favicon_in_css,uswds_publicsans_font,uswds_inpage_css,uswds_usa_class_list,uswds_banner_heres_how,uswds_usa_classes,uswds_string,uswds_string_in_css,uswds_semantic_version,uswds_version,uswds_count
antarcticsun.usap.gov,usap.gov,.gov,False,https://antarcticsun.usap.gov/,usap.gov,gov,antarcticsun.usap.gov,True,200.0,text/html,True,True,National Science Foundation,"National Science Foundation, Office of Polar Programs",Executive,True,"[""dap"",""pulse"",""omb_idea""]",True,2024-12-29T07:28:52.046Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""contrast"":6,""lists"":1}",True,,,,,True,,True,"{""agency"":""NSF"",""subagency"":""USAP"",""siteplatform"":""antarcticsun.usap.gov"",""ver"":""true"",""exts"":""doc,docx,xls,xlsx,xlsm,ppt,pptx,exe,zip,pdf,js,txt,csv,dxf,wmv,jpg,wma,mov,avi,mp3,mp4,csv"",""dclink"":""true""}",20241218 v8.5 - GA4,G-CSLL4ZEK4L,"[""dap.digitalgov.gov"",""script.crazyegg.com"",""www.googletagmanager.com"",""www.usap.gov""]","[""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://dap.digitalgov.gov/web-vitals/dist/web-vitals.attribution.iife.js"",""https://script.crazyegg.com/pages/data-scripts/0070/9775/sampling/antarcticsun.usap.gov.json"",""https://script.crazyegg.com/pages/data-scripts/0070/9775/site/antarcticsun.usap.gov.json"",""https://script.crazyegg.com/pages/scripts/0070/9775.js"",""https://script.crazyegg.com/pages/versioned/common-scripts/4905af20a771527fdcc240cf8ab4172a.js"",""https://www.googletagmanager.com/gtag/js"",""https://www.usap.gov/grafx/aims-logo.png"",""https://www.usap.gov/grafx/logo-nsf-lg.png"",""https://www.usap.gov/grafx/logo-nsf.png"",""https://www.usap.gov/grafx/logo-usap.png"",""https://www.usap.gov/grafx/nsf-white.svg"",""https://www.usap.gov/grafx/title-usap.png""]",4.0,"["".usap.gov"",""antarcticsun.usap.gov""]",False,0.0,2072.800000190735,"[""about"",""fear"",""foia"",""privacy"",""usa.gov""]","[""about us"",""accessibility"",""no fear act"",""foia"",""inspector general"",""vulnerability disclosure"",""usa.gov""]",True,True,The Antarctic Sun: News about Antarctica - Home Page,"News about the USAP, the Ice, and the People.","Antarctic, Antarctica, USAP, news, McMurdo, South Pole, Palmer Station, International Polar Year, United States Antarctic Program, Antarctic Research Stations",,,,,,,,,en,,False,True,False,https://antarcticsun.usap.gov/robots.txt,True,200.0,text/plain,105.0,,,False,False,https://antarcticsun.usap.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
acms.research.gov,research.gov,.gov,,,,,,,,,,,National Science Foundation,National Science Foundation,Executive,,"[""pulse""]",,2024-12-29T07:27:25.819Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usap.gov,usap.gov,.gov,True,https://www.usap.gov/,usap.gov,gov,www.usap.gov,True,200.0,text/html,True,False,National Science Foundation,"National Science Foundation, Office of Polar Programs",Executive,True,"[""gov"",""pulse"",""omb_idea""]",True,2024-12-29T06:05:14.983Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""contrast"":4,""lists"":1}",True,,,,,True,,True,"{""agency"":""NSF"",""subagency"":""USAP"",""siteplatform"":""www.usap.gov"",""ver"":""true"",""exts"":""doc,docx,xls,xlsx,xlsm,ppt,pptx,exe,zip,pdf,js,txt,csv,dxf,wmv,jpg,wma,mov,avi,mp3,mp4,csv"",""dclink"":""true""}",20241218 v8.5 - GA4,G-CSLL4ZEK4L,"[""dap.digitalgov.gov"",""script.crazyegg.com"",""www.googletagmanager.com""]","[""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://dap.digitalgov.gov/web-vitals/dist/web-vitals.attribution.iife.js"",""https://script.crazyegg.com/pages/data-scripts/0070/9775/sampling/www.usap.gov.json"",""https://script.crazyegg.com/pages/data-scripts/0070/9775/site/www.usap.gov.json"",""https://script.crazyegg.com/pages/scripts/0070/9775.js"",""https://script.crazyegg.com/pages/versioned/common-scripts/4905af20a771527fdcc240cf8ab4172a.js"",""https://www.googletagmanager.com/gtag/js""]",3.0,"["".usap.gov"",""www.usap.gov""]",True,0.0,655.0,"[""about"",""fear"",""foia"",""privacy"",""usa.gov""]","[""about us"",""accessibility"",""no fear act"",""foia"",""inspector general"",""vulnerability disclosure"",""usa.gov""]",True,True,The USAP Portal: Science and Support in Antarctica - Welcome to the United States Antarctic Program Portal,"USAP.gov is the main repository for information about the United States Antarctic Program.  The site is designed for the general public, news agencies, academia, and program participants.  Topics include News, About the USAP, About the Continent, About USAP Participants, The Antarctic Treaty, Researchers and Science Projects, Science Summaries and Discoveries, Webcams, Slide Shows, Maps, and Opportunities to Participate.","Antarctica, Antarctica webcams, South Pole, McMurdo, penguins, USAP, United States Antarctic Program,  National Science Foundation, Office of Polar Programs, science, aeronomy, astrophysics, biology, medicine, geology, climate, glaciology, logistics",,,,,,,,,en,,False,True,True,https://www.usap.gov/robots.txt,True,200.0,text/plain,515.0,,,False,True,https://www.usap.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
paesmem.nsf.gov,nsf.gov,.gov,False,https://paesmem.nsf.gov/,nsf.gov,gov,paesmem.nsf.gov,True,200.0,text/html,True,True,National Science Foundation,National Science Foundation,Executive,False,"[""dap"",""omb_idea""]",True,2024-12-29T07:30:28.510Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""form-names"":1,""aria"":1,""user-control-name"":1}",True,amazonaws.com,,,,False,,True,"{""agency"":""NSF""}",20241218 v8.5 - GA4,"G-RQ14MP9WB1,G-CSLL4ZEK4L","[""dap.digitalgov.gov"",""paesmem-prod-public.s3.amazonaws.com"",""www.googletagmanager.com""]","[""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://dap.digitalgov.gov/web-vitals/dist/web-vitals.attribution.iife.js"",""https://paesmem-prod-public.s3.amazonaws.com/homepageFeature/111/2e45743b-f9ef-4032-8adc-bcec5ec8c6a9"",""https://paesmem-prod-public.s3.amazonaws.com/homepageFeature/111/882d1570-c024-4b6a-b960-f16276d67ab2"",""https://paesmem-prod-public.s3.amazonaws.com/homepageFeature/113/8a36b2f8-58d3-430b-bc19-70dd60e0e8fd"",""https://paesmem-prod-public.s3.amazonaws.com/homepageFeature/113/b7eb4b04-75db-4267-9098-9e1b34de4ade"",""https://paesmem-prod-public.s3.amazonaws.com/homepageFeature/114/88bba4bc-ed8e-4f7b-b077-86e87ee22add"",""https://paesmem-prod-public.s3.amazonaws.com/homepageFeature/114/e809c267-8431-4012-8201-b8b22bc18cc5"",""https://paesmem-prod-public.s3.amazonaws.com/homepageFeature/115/33fd9ccc-3998-4a8a-a726-ef3795ad3605"",""https://paesmem-prod-public.s3.amazonaws.com/homepageFeature/115/b8ca6dea-40b9-448f-a234-5e418b8e8fef"",""https://www.googletagmanager.com/gtag/js""]",3.0,"["".nsf.gov"",""paesmem.nsf.gov""]",True,0.4097441044108073,243.19999980926517,"[""about"",""fear"",""foia"",""privacy"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""vulnerability disclosure"",""usa.gov""]",False,False,"Home | Presidential Awards for Excellence in Science, Mathematics and Engineering Mentoring",,,,,,,,,,,en,,False,False,True,https://paesmem.nsf.gov/login/auth,True,200.0,text/html,,,,False,True,https://paesmem.nsf.gov/login/auth,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
paemst.nsf.gov,nsf.gov,.gov,False,https://paemst.nsf.gov/,nsf.gov,gov,paemst.nsf.gov,True,200.0,text/html,True,True,National Science Foundation,National Science Foundation,Executive,False,"[""dap"",""omb_idea""]",True,2024-12-29T07:30:58.797Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""form-names"":1,""aria"":1,""user-control-name"":1,""images"":4,""link-purpose"":4}",True,amazonaws.com,,,,False,,True,"{""agency"":""NSF""}",20241218 v8.5 - GA4,"G-ZE5KJ02VT6,G-CSLL4ZEK4L","[""dap.digitalgov.gov"",""paemst-v2-homepage-features.s3.amazonaws.com"",""www.googletagmanager.com""]","[""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://dap.digitalgov.gov/web-vitals/dist/web-vitals.attribution.iife.js"",""https://paemst-v2-homepage-features.s3.amazonaws.com/113/65e1ce68-056b-48ac-afed-a96c826683fd"",""https://paemst-v2-homepage-features.s3.amazonaws.com/113/b068a896-3f74-45d2-bfad-4cc0889df0d9"",""https://paemst-v2-homepage-features.s3.amazonaws.com/114/4a1ad50e-cff1-41e0-a047-77559888734a"",""https://paemst-v2-homepage-features.s3.amazonaws.com/114/fde8e9f5-5f61-402c-9319-b35f7a82f4e7"",""https://paemst-v2-homepage-features.s3.amazonaws.com/115/aa51b517-f01e-4875-a53b-5a6bc03bf341"",""https://paemst-v2-homepage-features.s3.amazonaws.com/115/d046f2ab-91d1-404f-8ffb-0fc4b245333e"",""https://paemst-v2-homepage-features.s3.amazonaws.com/116/16ce2f00-06f5-4c7c-86f2-1bb2feb47e4c"",""https://paemst-v2-homepage-features.s3.amazonaws.com/116/8ad5df03-8267-43f6-814c-c518c5d1bd8d"",""https://www.googletagmanager.com/gtag/js""]",3.0,"["".nsf.gov"",""paemst.nsf.gov""]",True,0.3975631784667969,255.8000001907349,"[""about"",""fear"",""foia"",""privacy"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""vulnerability disclosure"",""usa.gov""]",False,False,Home | Presidential Awards for Excellence in Mathematics and Science Teaching,,,,,,,,,,,en,,False,False,True,https://paemst.nsf.gov/login/auth,True,200.0,text/html,,,,False,True,https://paemst.nsf.gov/login/auth,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
future.usap.gov,usap.gov,.gov,False,https://future.usap.gov/,usap.gov,gov,future.usap.gov,True,200.0,text/html,True,True,National Science Foundation,"National Science Foundation, Office of Polar Programs",Executive,True,"[""dap"",""pulse"",""omb_idea""]",True,2024-12-29T06:05:58.690Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""lists"":4}",True,,,,,True,,True,"{""agency"":""NSF"",""subagency"":""USAP"",""siteplatform"":""future.usap.gov"",""ver"":""true"",""exts"":""doc,docx,xls,xlsx,xlsm,ppt,pptx,exe,zip,pdf,js,txt,csv,dxf,wmv,jpg,wma,mov,avi,mp3,mp4,csv"",""dclink"":""true""}",20241218 v8.5 - GA4,G-CSLL4ZEK4L,"[""dap.digitalgov.gov"",""script.crazyegg.com"",""www.google.com"",""www.googletagmanager.com"",""www.gstatic.com""]","[""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://dap.digitalgov.gov/web-vitals/dist/web-vitals.attribution.iife.js"",""https://script.crazyegg.com/pages/data-scripts/0070/9775/sampling/future.usap.gov.json"",""https://script.crazyegg.com/pages/data-scripts/0070/9775/site/future.usap.gov.json"",""https://script.crazyegg.com/pages/scripts/0070/9775.js"",""https://script.crazyegg.com/pages/versioned/common-scripts/4905af20a771527fdcc240cf8ab4172a.js"",""https://www.google.com/recaptcha/api.js"",""https://www.googletagmanager.com/gtag/js"",""https://www.gstatic.com/recaptcha/releases/zIriijn3uj5Vpknvt_LnfNbF/recaptcha__en.js""]",5.0,"["".usap.gov""]",True,0.1150084448242187,239.59999990463257,"[""about"",""fear"",""foia"",""privacy"",""usa.gov""]","[""about us"",""accessibility"",""no fear act"",""foia"",""inspector general"",""vulnerability disclosure"",""usa.gov""]",True,True,Looking Forward | United States Antarctic Program,,"United States Antarctic Program, USAP, National Science Foundation, NSF, Antarctic Infrastructure Modernization for Science, AIMS,",,,,,,,,,en,,False,False,False,https://future.usap.gov/robots.txt,False,404.0,text/html,,,,False,False,https://future.usap.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
oig.nsf.gov,nsf.gov,.gov,False,https://oig.nsf.gov/,nsf.gov,gov,oig.nsf.gov,True,200.0,text/html,True,True,National Science Foundation,National Science Foundation,Executive,True,"[""dap"",""pulse"",""omb_idea""]",True,2024-12-29T06:56:47.109Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""aria"":4,""contrast"":1}",True,,Drupal,,,True,,True,"{""agency"":""NSF""}",20241218 v8.5 - GA4,"G-4YZN39E23V,G-CSLL4ZEK4L","[""dap.digitalgov.gov"",""fonts.googleapis.com"",""www.googletagmanager.com""]","[""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://dap.digitalgov.gov/web-vitals/dist/web-vitals.attribution.iife.js"",""https://fonts.googleapis.com/icon"",""https://www.googletagmanager.com/gtag/js""]",3.0,"["".nsf.gov"",""oig.nsf.gov""]",True,0.0826161328531901,2258.5,"[""about"",""fear"",""inspector"",""privacy""]","[""accessibility"",""no fear act"",""foia"",""freedom of information act"",""inspector general"",""privacy policy""]",True,True,Home | U.S. National Science Foundation Office of Inspector General OIG,,,,,,,,,,https://oig.nsf.gov/,en,,True,True,False,https://oig.nsf.gov/robots.txt,True,200.0,text/plain,1742.0,,,True,False,https://oig.nsf.gov/sitemap.xml,True,200.0,application/xml,177852.0,0.0,0.0,20.0,0.0,0.0,1.0,"[""usa-accordion"",""usa-banner"",""usa-button"",""usa-collection"",""usa-footer"",""usa-form-group"",""usa-graphic-list"",""usa-header"",""usa-hero"",""usa-intro"",""usa-label"",""usa-link"",""usa-list"",""usa-logo"",""usa-media-block"",""usa-menu-btn"",""usa-nav"",""usa-navbar"",""usa-overlay"",""usa-prose"",""usa-search"",""usa-section"",""usa-sr-only""]",True,75.0,9.0,20.0,,0.0,125.0
nationalscienceboard.nsf.gov,nsf.gov,.gov,,,,,,,,,,,National Science Foundation,National Science Foundation,Executive,,"[""pulse""]",,2024-12-29T04:11:38.722Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
suitability.nsf.gov,nsf.gov,.gov,True,https://suitability.nsf.gov/s/,nsf.gov,gov,suitability.nsf.gov,True,200.0,text/html,True,True,National Science Foundation,National Science Foundation,Executive,True,"[""dap"",""omb_idea""]",True,2024-12-29T07:31:41.637Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""contrast"":1}",True,akamaitechnologies.com,,,,False,,True,"{""agency"":""NSF"",""ver"":""true"",""exts"":""doc,docx,xls,xlsx,xlsm,ppt,pptx,exe,zip,pdf,js,txt,csv,dxf,wmv,jpg,wma,mov,avi,mp3,mp4,csv""}",20241218 v8.5 - GA4,G-CSLL4ZEK4L,"[""dap.digitalgov.gov"",""login.gov"",""www.google-analytics.com"",""www.googletagmanager.com""]","[""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://login.gov/assets/img/how-it-works1@2x.png"",""https://www.google-analytics.com/g/collect"",""https://www.googletagmanager.com/gtag/js""]",4.0,"["".nsf.gov"",""suitability.nsf.gov""]",False,0.0612242239583333,1110.0999999046326,"[""about"",""fear"",""foia"",""privacy"",""usa.gov""]","[""accessibility"",""budget and performance"",""no fear act"",""foia"",""inspector general"",""usa.gov""]",True,True,Home,,,,,,,,,,,en-US,,False,True,False,https://suitability.nsf.gov/robots.txt,True,200.0,text/plain,240.0,,"[""https://suitability.nsf.gov/s/sitemap.xml""]",False,True,https://secure.login.gov/,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
www.usap.gov,usap.gov,.gov,False,https://www.usap.gov/,usap.gov,gov,www.usap.gov,True,200.0,text/html,True,True,National Science Foundation,"National Science Foundation, Office of Polar Programs",Executive,True,"[""gov"",""dap"",""2020_eot""]",,2024-12-29T06:08:31.321Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,"{""contrast"":4,""lists"":1}",True,,,,,True,,True,"{""agency"":""NSF"",""subagency"":""USAP"",""siteplatform"":""www.usap.gov"",""ver"":""true"",""exts"":""doc,docx,xls,xlsx,xlsm,ppt,pptx,exe,zip,pdf,js,txt,csv,dxf,wmv,jpg,wma,mov,avi,mp3,mp4,csv"",""dclink"":""true""}",20241218 v8.5 - GA4,G-CSLL4ZEK4L,"[""dap.digitalgov.gov"",""script.crazyegg.com"",""www.googletagmanager.com""]","[""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://dap.digitalgov.gov/web-vitals/dist/web-vitals.attribution.iife.js"",""https://script.crazyegg.com/pages/data-scripts/0070/9775/sampling/www.usap.gov.json"",""https://script.crazyegg.com/pages/data-scripts/0070/9775/site/www.usap.gov.json"",""https://script.crazyegg.com/pages/scripts/0070/9775.js"",""https://script.crazyegg.com/pages/versioned/common-scripts/4905af20a771527fdcc240cf8ab4172a.js"",""https://www.googletagmanager.com/gtag/js""]",3.0,"["".usap.gov"",""www.usap.gov""]",True,0.0,592.6999998092651,"[""about"",""fear"",""foia"",""privacy"",""usa.gov""]","[""about us"",""accessibility"",""no fear act"",""foia"",""inspector general"",""vulnerability disclosure"",""usa.gov""]",,,The USAP Portal: Science and Support in Antarctica - Welcome to the United States Antarctic Program Portal,"USAP.gov is the main repository for information about the United States Antarctic Program.  The site is designed for the general public, news agencies, academia, and program participants.  Topics include News, About the USAP, About the Continent, About USAP Participants, The Antarctic Treaty, Researchers and Science Projects, Science Summaries and Discoveries, Webcams, Slide Shows, Maps, and Opportunities to Participate.","Antarctica, Antarctica webcams, South Pole, McMurdo, penguins, USAP, United States Antarctic Program,  National Science Foundation, Office of Polar Programs, science, aeronomy, astrophysics, biology, medicine, geology, climate, glaciology, logistics",,,,,,,,,en,,False,True,False,https://www.usap.gov/robots.txt,True,200.0,text/plain,515.0,,,False,False,https://www.usap.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
extadfs2.nsf.gov,nsf.gov,.gov,False,https://extadfs2.nsf.gov/,nsf.gov,gov,extadfs2.nsf.gov,False,403.0,text/html,True,True,National Science Foundation,National Science Foundation,Executive,True,"[""pulse""]",,2024-12-29T04:35:48.722Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""language"":1}",True,,,,,False,,False,,,,,,0.0,,False,0.0,108.2000002861023,,,True,True,403 - Forbidden: Access is denied.,,,,,,,,,,,,,False,False,False,https://extadfs2.nsf.gov/robots.txt,False,404.0,text/html,,,,False,False,https://extadfs2.nsf.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
p-app-l-rgovsvc02.nsf.gov,nsf.gov,.gov,,,,,,,,,,,National Science Foundation,National Science Foundation,Executive,,"[""dap""]",,2024-12-29T05:23:46.233Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
complaints.nsf.gov,nsf.gov,.gov,True,https://login.microsoftonline.com/4939bd94-3563-4244-904d-6e68ffc9b8cf/saml2?SAMLRequest=fZJBU4MwEIX%2FCpM7BFJKQ6Z0prYHO1OVsdWDFydAKJkJCWZD1X8vtDrWgz3v22%2F3vd058FZ1bNm7Rj%2BKt16A8z5apYGdChnqrWaGgwSmeSuAuZLtlndbRoKQddY4UxqFvCWAsE4avTIa%2BlbYnbBHWYqnx22GGuc6YBiXpu0Ul9pBoKEODuaId40sCqOEawIAg0cywfnDbo%2B89bCK1HyE%2FiKUOUgdtLK0BkztjFZSi2AA4zidpEWVxv5kmkz8mMSxn4Zx5ScioXVdpgUtazx6IsjbrDP0WtEqCimnVUHrWZoQMSnSqCY1rSoxm9JokAH0YqPBce0yREIS%2BxHxSboPCSMRI%2FQFefl3BDdSV1IfrudVnEXAbvf73D%2FbfBYWThYHAVrMxw3ZabC9uMN1LP8JHy3%2Bj3qOL9DnOR27H1ibdW6ULD%2B9pVLmfWUFdyJDEcKLc8vf51h8AQ%3D%3D&RelayState=https%3A%2F%2Fcomplaints.nsf.gov%2Fetk-nsf-cr-prod%2F,microsoftonline.com,com,login.microsoftonline.com,True,200.0,text/html,False,False,National Science Foundation,National Science Foundation,Executive,False,"[""omb_idea""]",True,2024-12-29T02:21:33.904Z,completed,execution_context_destroyed,completed,completed,completed,completed,completed,completed,,False,,,,,False,,False,,,,"[""aadcdn.msauth.net"",""aadcdn.msauthimages.net"",""autologon.microsoftazuread-sso.com"",""login.live.com""]","[""https://aadcdn.msauth.net/ests/2.1/content/cdnbundles/converged.v2.login.min_81imvbluez-v5hbzpkxfcg2.css"",""https://aadcdn.msauth.net/ests/2.1/content/cdnbundles/ux.converged.login.strings-en.min_i8f-75gfk3tbsm8bmatnqa2.js"",""https://aadcdn.msauth.net/shared/1.0/content/images/marching_ants_986f40b5a9dc7d39ef8396797f61b323.gif"",""https://aadcdn.msauth.net/shared/1.0/content/images/marching_ants_white_8257b0707cbe1d0bd2661b80068676fe.gif"",""https://aadcdn.msauth.net/shared/1.0/content/images/signin-options_3e3f6b73c3f310c31d2c4d131a8ab8c6.svg"",""https://aadcdn.msauth.net/shared/1.0/content/js/ConvergedLogin_PCore_kAx9qZOSH4g90FNHstHMCA2.js"",""https://aadcdn.msauth.net/shared/1.0/content/js/asyncchunk/convergedlogin_pcustomizationloader_27cef08ca792f8e8b149.js"",""https://aadcdn.msauth.net/shared/1.0/content/js/asyncchunk/convergedlogin_pfetchsessionsprogress_1cd84c14a6b01fcd8515.js"",""https://aadcdn.msauth.net/shared/1.0/content/js/asyncchunk/convergedlogin_pstringcustomizationhelper_cc2c59f5ef2c09e14b08.js"",""https://aadcdn.msauth.net/shared/1.0/content/js/oneDs_f2e0f4a029670f10d892.js"",""https://aadcdn.msauthimages.net/dbd5a2dd-rnuuk1zimkzqcmhljfnjbvxm1wsdrgk2uhnvhqe0iom/logintenantbranding/0/bannerlogo"",""https://autologon.microsoftazuread-sso.com/4939bd94-3563-4244-904d-6e68ffc9b8cf/winauth/ssoprobe"",""https://login.live.com/Me.htm""]",4.0,"["".login.microsoftonline.com"",""login.microsoftonline.com""]",True,0.0681668697916666,767.2999997138977,"[""privacy""]",,True,True,Sign in to your account,,,,,,,,,,,en,,False,False,True,https://login.microsoftonline.com/4939bd94-3563-4244-904d-6e68ffc9b8cf/saml2?SAMLRequest=fZJBU8IwEIX%2FSif3NiUthWYoMwgHmUFlpHrw4iRpCplJk5pNUf%2B9heqIBznv22%2F3vd0ZsEa3dNH5g3mUb50EH3w02gA9FwrUOUMtAwXUsEYC9YLuFncbSqKYts56K6xGwQJAOq%2BsWVoDXSPdTrqjEvLpcVOgg%2FctUIyFbVrNlPEQGaijvT3i3UFxbrX0hwjA4hOZ4O3DrkTBql9FGXaC%2FiK03SsTNUo4C7b21mhlZNSDcZonOa%2FyNEzGWRKmJE3DPE6rMJPZtK5FzqeixidPBAXrVYFe%2BTitKs5ZL5hkk5zxupJZzSQZ16KaZHEvA%2Bjk2oBnxheIxCQNRyQkeRkTSkY0iV9QsP2O4EaZSpn99bz4IAJ6W5bbcLD5LB2cLfYCNJ%2BdNqTnwe7iDtex7Cd8NP8%2F6hm%2BQA9zWnrfs9arrdVKfAYLre370knmZYFGCM%2BHlr%2FPMf8C&RelayState=https%3A%2F%2Fcomplaints.nsf.gov%2Frobots.txt,True,200.0,text/html,,,,False,True,https://login.microsoftonline.com/4939bd94-3563-4244-904d-6e68ffc9b8cf/saml2?SAMLRequest=fZLNTsMwEIRfJfI9ceKkP7aaSqU9UKlARQIHLshxndaSYwevU%2BDtSRsQ5UDPO%2FvtzuzOgDe6ZYvOH8yjfOsk%2BOCj0QbYuZCjzhlmOShghjcSmBesWNxtGIli1jrrrbAaBQsA6byyZmkNdI10hXRHJeTT4yZHB%2B9bYBgL27SaK%2BMhMlBHe3vExUFVldXSHyIAi09kgrcPRYmCVb%2BKMvwE%2FUVou1cmapRwFmztrdHKyKgH44ymtNrRLExH4zTMSJaFNM524ViOp3UtaDUVNT55IihYr3L0WlM6GicjwQXnKdlNkkka0zSTowmNE0rrXgbQybUBz43PEYlJFiYkJLSMCSMJS8kLCrbfEdwos1Nmfz2vahABuy3LbTjYfJYOzhZ7AZrPThuy82B3cYfrWP4TPpr%2FH%2FUMX6CHOS2771nr1dZqJT6Dhdb2fekk9zJHCcLzoeXvc8y%2FAA%3D%3D&RelayState=https%3A%2F%2Fcomplaints.nsf.gov%2Fsitemap.xml,True,200.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
