target_url,target_url_domain,target_url_top_level_domain,target_url_redirects,final_url,final_url_domain,final_url_top_level_domain,final_url_website,final_url_live,final_url_status_code,final_url_media_type,final_url_same_domain,final_url_same_website,target_url_agency_owner,target_url_bureau_owner,target_url_branch,target_url_404_test,source_list,public,scan_date,primary_scan_status,accessibility_scan_status,dns_scan_status,not_found_scan_status,performance_scan_status,robots_txt_scan_status,security_scan_status,sitemap_xml_scan_status,accessibility_violations,ipv6,hostname,cms,login_provider,login,site_search,search_dot_gov,dap,dap_parameters,dap_version,ga_tag_id,third_party_service_domains,third_party_service_urls,third_party_service_count,cookie_domains,viewport_meta_tag,cumulative_layout_shift,largest_contentful_paint,required_links_url,required_links_text,https_enforced,hsts,title,description,keywords,og_title,og_description,og_article_published,og_article_modified,og_image,og_type,og_url,canonical_link,language,language_link,main_element_present,robots_txt_detected,robots_txt_target_url_redirects,robots_txt_final_url,robots_txt_final_url_live,robots_txt_final_url_status_code,robots_txt_final_url_media_type,robots_txt_final_url_filesize,robots_txt_crawl_delay,robots_txt_sitemap_locations,sitemap_xml_detected,sitemap_xml_target_url_redirects,sitemap_xml_final_url,sitemap_xml_final_url_live,sitemap_xml_final_url_status_code,sitemap_xml_final_url_media_type,sitemap_xml_final_url_filesize,sitemap_xml_count,sitemap_xml_pdf_count,uswds_favicon,uswds_favicon_in_css,uswds_publicsans_font,uswds_inpage_css,uswds_usa_class_list,uswds_banner_heres_how,uswds_usa_classes,uswds_string,uswds_string_in_css,uswds_semantic_version,uswds_version,uswds_count
plimsws.abilityone.gov,abilityone.gov,.gov,False,https://www.abilityone.gov/,abilityone.gov,gov,www.abilityone.gov,True,200.0,text/html,True,False,United States AbilityOne Commission,Committee for Purchase From People Who Are Blind or Severely Disabled,Executive,True,"[""pulse""]",,2024-12-29T07:30:27.472Z,completed,execution_context_destroyed,completed,completed,completed,completed,completed,completed,,False,,,,,False,,False,,,,"[""fonts.googleapis.com"",""www.gstatic.com""]","[""https://fonts.googleapis.com/css"",""https://www.gstatic.com/prose/brandjs.js""]",2.0,,False,0.00260925,468.9000000953674,"[""fear"",""foia"",""privacy""]","[""accessibility"",""foia"",""freedom of information act"",""inspector general"",""privacy policy""]",True,True,AbilityOne,,,,,,,,,,,en,,False,False,False,https://plimsws.abilityone.gov/robots.txt,False,404.0,text/html,,,,False,False,https://plimsws.abilityone.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
pl.abilityone.gov,abilityone.gov,.gov,False,https://www.abilityone.gov/,abilityone.gov,gov,www.abilityone.gov,True,200.0,text/html,True,False,United States AbilityOne Commission,Committee for Purchase From People Who Are Blind or Severely Disabled,Executive,True,"[""pulse""]",,2024-12-29T07:50:15.732Z,completed,execution_context_destroyed,completed,completed,completed,completed,completed,completed,,False,,,,,False,,False,,,,"[""fonts.googleapis.com"",""www.gstatic.com""]","[""https://fonts.googleapis.com/css"",""https://www.gstatic.com/prose/brandjs.js""]",2.0,,False,0.00260925,461.0,"[""fear"",""foia"",""privacy""]","[""accessibility"",""foia"",""freedom of information act"",""inspector general"",""privacy policy""]",True,True,AbilityOne,,,,,,,,,,,en,,False,False,False,https://pl.abilityone.gov/robots.txt,False,404.0,text/html,,,,False,False,https://pl.abilityone.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
www.abilityone.gov,abilityone.gov,.gov,False,https://www.abilityone.gov/,abilityone.gov,gov,www.abilityone.gov,True,200.0,text/html,True,True,United States AbilityOne Commission,Committee for Purchase From People Who Are Blind or Severely Disabled,Executive,True,"[""gov"",""2020_eot"",""usagov""]",,2024-12-29T07:50:58.799Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,,False,,,,,False,,False,,,,"[""fonts.googleapis.com"",""www.gstatic.com""]","[""https://fonts.googleapis.com/css"",""https://www.gstatic.com/prose/brandjs.js""]",2.0,,False,0.00260925,455.5,"[""fear"",""foia"",""privacy""]","[""accessibility"",""foia"",""freedom of information act"",""inspector general"",""privacy policy""]",,,AbilityOne,,,,,,,,,,,en,,False,False,False,https://www.abilityone.gov/robots.txt,False,404.0,text/html,,,,False,False,https://www.abilityone.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
www.jwod.gov,jwod.gov,.gov,,,,,,,,,,,United States AbilityOne Commission,Committee for Purchase From People Who Are Blind or Severely Disabled,Executive,,"[""gov"",""2020_eot""]",,2024-12-29T06:51:17.016Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,unknown_error,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,,,AbilityOne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jwod.gov,jwod.gov,.gov,False,https://jwod.gov/,jwod.gov,gov,jwod.gov,True,200.0,text/html,True,True,United States AbilityOne Commission,Committee for Purchase From People Who Are Blind or Severely Disabled,Executive,True,"[""gov"",""pulse""]",,2024-12-29T04:17:21.739Z,completed,completed,completed,completed,completed,completed,completed,completed,,False,,,,,False,,False,,,,"[""fonts.googleapis.com"",""www.abilityone.gov"",""www.gstatic.com""]","[""https://fonts.googleapis.com/css"",""https://www.abilityone.gov/scriptsandcss/BrowserRefresh.js"",""https://www.abilityone.gov/scriptsandcss/chili-1.7.pack.js"",""https://www.abilityone.gov/scriptsandcss/jquery.cycle.all.js"",""https://www.abilityone.gov/scriptsandcss/jquery.min.js"",""https://www.abilityone.gov/scriptsandcss/styles.css"",""https://www.abilityone.gov/scriptsandcss/suckerfish.css"",""https://www.abilityone.gov/slider/engine1/jquery.js"",""https://www.abilityone.gov/slider/engine1/style.css"",""https://www.gstatic.com/prose/brandjs.js""]",3.0,,False,0.00817903125,735.3000001907349,"[""fear"",""foia"",""privacy""]","[""accessibility"",""foia"",""freedom of information act"",""inspector general"",""privacy policy""]",False,True,AbilityOne,,,,,,,,,,,en,,False,False,False,https://jwod.gov/robots.txt,False,404.0,text/html,,,,False,False,https://jwod.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
plimsvote.abilityone.gov,abilityone.gov,.gov,True,https://plimsvote.abilityone.gov/Default.aspx?ReturnUrl=%2f,abilityone.gov,gov,plimsvote.abilityone.gov,True,200.0,text/html,True,True,United States AbilityOne Commission,Committee for Purchase From People Who Are Blind or Severely Disabled,Executive,False,"[""pulse""]",,2024-12-29T07:32:07.489Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""contrast"":1,""link-purpose"":1}",False,,,,"[""\""password\"""",""type=\""password\""""]",False,,False,,,,"[""code.jquery.com""]","[""https://code.jquery.com/jquery-3.6.0.js""]",1.0,,False,0.0,497.5,,,True,True,Welcome to the Commission eDecision Portal,,,,,,,,,,,en-us,,False,False,False,https://plimsvote.abilityone.gov/robots.txt,False,404.0,text/html,,,,False,False,https://plimsvote.abilityone.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
abilityone.gov,abilityone.gov,.gov,False,https://abilityone.gov/,abilityone.gov,gov,abilityone.gov,True,200.0,text/html,True,True,United States AbilityOne Commission,Committee for Purchase From People Who Are Blind or Severely Disabled,Executive,True,"[""gov"",""pulse""]",,2024-12-29T07:48:45.688Z,completed,completed,completed,completed,completed,completed,completed,completed,,False,,,,,False,,False,,,,"[""fonts.googleapis.com"",""www.abilityone.gov"",""www.gstatic.com""]","[""https://fonts.googleapis.com/css"",""https://www.abilityone.gov/scriptsandcss/BrowserRefresh.js"",""https://www.abilityone.gov/scriptsandcss/chili-1.7.pack.js"",""https://www.abilityone.gov/scriptsandcss/jquery.cycle.all.js"",""https://www.abilityone.gov/scriptsandcss/jquery.min.js"",""https://www.abilityone.gov/scriptsandcss/styles.css"",""https://www.abilityone.gov/scriptsandcss/suckerfish.css"",""https://www.abilityone.gov/slider/engine1/jquery.js"",""https://www.abilityone.gov/slider/engine1/style.css"",""https://www.gstatic.com/prose/brandjs.js""]",3.0,,False,0.00817903125,513.9000000953674,"[""fear"",""foia"",""privacy""]","[""accessibility"",""foia"",""freedom of information act"",""inspector general"",""privacy policy""]",True,True,AbilityOne,,,,,,,,,,,en,,False,False,False,https://abilityone.gov/robots.txt,False,404.0,text/html,,,,False,False,https://abilityone.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
plimswsdev.abilityone.gov,abilityone.gov,.gov,False,https://www.abilityone.gov/,abilityone.gov,gov,www.abilityone.gov,True,200.0,text/html,True,False,United States AbilityOne Commission,Committee for Purchase From People Who Are Blind or Severely Disabled,Executive,True,"[""pulse""]",,2024-12-29T08:15:36.852Z,completed,page_frame_not_ready,completed,completed,completed,completed,completed,completed,,False,,,,,False,,False,,,,"[""fonts.googleapis.com"",""www.gstatic.com""]","[""https://fonts.googleapis.com/css"",""https://www.gstatic.com/prose/brandjs.js""]",2.0,,False,0.00260925,473.7999997138977,"[""fear"",""foia"",""privacy""]","[""accessibility"",""foia"",""freedom of information act"",""inspector general"",""privacy policy""]",True,True,AbilityOne,,,,,,,,,,,en,,False,False,False,https://plimswsdev.abilityone.gov/robots.txt,False,404.0,text/html,,,,False,False,https://plimswsdev.abilityone.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
jwodmail.abilityone.gov,abilityone.gov,.gov,,,,,,,,,,,United States AbilityOne Commission,Committee for Purchase From People Who Are Blind or Severely Disabled,Executive,,"[""pulse""]",,2024-12-29T06:28:19.616Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distributor.abilityone.gov,abilityone.gov,.gov,,,,,,,,,,,United States AbilityOne Commission,Committee for Purchase From People Who Are Blind or Severely Disabled,Executive,,"[""pulse""]",,2024-12-29T07:51:24.239Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,"["".github.com"","".gsa.gov"","".handbook.tts.gsa.gov"",""github.com""]",,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
